n_subs,rank,genotype,mu_real,sigma_real
13,34,0-3-4-3-0-1-1-1-2-1-1-1-2-4-3-0,897.47174,138.04547
13,35,0-4-4-2-1-1-1-3-1-1-1-0-2-4-3-0,884.7869,125.424164
13,36,0-3-4-2-1-2-1-1-3-0-1-1-2-4-3-0,889.45526,130.29414
13,37,0-3-4-3-1-3-1-1-1-1-1-0-4-4-3-0,896.29297,137.3817
13,38,0-3-4-3-0-1-1-1-1-1-2-1-1-4-3-0,876.5592,117.8299
13,39,0-4-4-1-1-3-0-1-1-1-1-1-1-4-3-0,867.5536,109.56171
13,40,0-3-4-2-1-3-1-3-1-0-1-1-2-4-4-0,887.99286,130.12683
13,41,0-3-4-1-1-2-1-1-3-1-2-0-3-4-3-0,879.52905,121.696175
13,42,0-3-4-2-1-2-0-1-3-1-3-1-2-4-3-0,883.2626,125.56705
13,43,0-3-4-1-1-1-1-3-1-1-2-0-2-4-3-0,870.6094,113.26293
13,44,0-3-4-1-1-1-0-1-1-1-2-1-1-4-4-0,871.25696,113.91951
13,45,0-3-4-2-1-2-1-1-1-0-1-1-2-4-3-0,883.6827,126.37054
13,46,0-4-4-2-1-2-1-3-1-1-1-0-2-4-3-0,882.99396,125.72025
13,47,0-3-4-2-1-1-1-3-3-0-2-1-2-4-3-0,891.3385,134.06642
13,48,0-3-4-2-1-2-1-3-1-0-1-1-2-4-3-0,887.4978,130.25446
13,49,0-3-4-2-1-2-0-1-1-1-3-1-1-4-3-0,870.9208,113.92631
13,50,0-3-4-1-1-3-0-1-1-1-2-1-1-4-3-0,862.9321,106.33585
13,51,0-4-4-2-1-2-1-3-3-0-1-1-2-4-3-0,894.855,138.3287
13,52,0-3-4-2-0-3-1-3-1-1-1-1-1-4-3-0,864.66394,108.248604
13,53,0-3-4-1-1-1-1-3-1-0-3-1-1-4-4-0,869.47424,113.22119
13,54,0-3-4-2-1-1-1-1-1-0-1-1-2-4-3-0,882.3812,126.29456
13,55,0-3-4-2-1-3-0-1-1-1-1-1-2-4-3-0,877.6793,121.600716
13,56,0-3-4-3-0-1-1-1-1-1-3-1-1-4-3-0,869.8369,113.75974
13,57,0-3-4-3-1-1-1-3-3-1-1-0-2-4-3-0,890.15845,134.12173
13,58,0-3-4-2-1-3-1-1-1-0-1-1-2-4-4-0,882.35254,126.33584
13,59,0-3-4-3-0-1-1-1-3-1-2-1-1-4-4-0,881.83484,125.83249
13,60,0-3-4-4-0-2-1-3-1-1-1-1-2-4-4-0,899.01855,143.07187
13,61,0-3-4-2-1-2-1-1-1-1-1-0-2-4-3-0,873.35095,117.46354
13,62,0-3-4-1-1-1-0-3-1-1-1-1-2-4-3-0,879.0758,123.37296
13,63,0-3-4-1-1-3-1-1-3-0-2-1-2-4-3-0,873.2256,117.777855
13,64,0-3-4-1-1-3-0-1-3-1-1-1-2-4-3-0,873.76953,118.40571
13,65,0-3-4-1-1-2-0-1-3-1-2-1-1-4-3-0,869.9256,114.597244
13,66,0-3-4-1-1-2-1-3-1-0-1-1-1-4-4-0,872.79846,117.54625
13,67,0-3-4-2-0-3-1-3-3-1-2-1-2-4-4-0,879.64526,124.40859
13,68,0-3-4-2-1-2-1-3-3-0-1-1-1-4-3-0,882.43274,127.33739
13,69,0-3-4-2-1-1-0-3-1-1-2-1-2-4-4-0,889.64844,134.57297
13,70,0-3-4-1-1-1-1-1-1-1-3-0-3-4-4-0,871.46387,116.42293
13,71,0-3-4-1-1-3-1-1-3-0-3-1-2-4-3-0,868.14624,113.16907
13,72,0-3-4-3-0-1-2-3-3-1-3-1-2-4-3-0,882.8905,127.94734
13,73,0-3-4-2-1-3-0-1-1-1-2-1-1-4-3-0,868.38043,113.88667
13,74,0-3-4-2-0-3-1-1-3-1-1-1-1-4-3-0,862.5304,108.05779
13,75,0-4-4-1-1-2-0-1-1-1-2-1-1-4-3-0,868.5393,114.0721
13,76,0-3-4-1-1-3-0-3-3-1-1-1-2-4-3-0,876.89734,122.48607
13,77,0-3-4-2-1-1-1-3-3-0-3-1-1-4-3-0,876.89734,122.48607
13,78,0-3-4-2-0-2-1-3-2-1-1-1-2-4-3-0,888.96,134.64128
13,79,0-3-4-2-1-3-1-1-3-1-1-0-2-4-4-0,875.5629,121.52926
13,80,0-3-4-3-1-2-1-3-3-0-2-1-2-4-3-0,897.9263,143.97188
13,81,0-3-4-2-0-2-1-1-3-1-1-1-1-4-4-0,870.82007,116.87791
13,82,0-3-4-3-1-1-1-3-1-1-3-0-3-4-3-0,885.32654,131.38466
13,83,0-3-4-1-1-3-1-3-3-0-1-1-2-4-3-0,875.5653,121.63571
13,84,0-3-4-3-0-2-1-3-1-1-2-1-1-4-4-0,879.735,125.84733
13,85,0-3-4-2-0-2-1-4-1-1-1-1-1-4-3-0,892.27185,138.3866
13,86,0-3-4-2-0-2-1-4-1-1-1-1-2-4-3-0,898.2649,144.45004
13,87,0-4-4-2-0-1-1-2-3-1-1-1-1-4-3-0,884.1156,130.32767
13,88,0-3-4-3-1-2-1-3-3-1-1-0-2-4-3-0,887.8362,134.23088
13,89,0-4-4-3-0-3-1-3-3-1-3-1-2-4-4-0,885.46136,131.90817
13,90,0-3-4-1-1-2-0-3-3-1-2-1-1-4-3-0,871.8886,118.44531
13,91,0-3-4-2-1-3-1-4-3-1-1-0-2-4-3-0,898.03253,144.67772
13,92,0-3-4-2-1-3-1-1-3-1-2-0-2-4-3-0,870.5499,117.21911
13,93,0-4-4-1-1-2-0-1-1-1-3-1-1-4-3-0,863.1964,109.98281
13,94,0-4-4-1-1-1-0-3-1-1-2-1-1-4-3-0,870.77014,117.605156
13,95,0-3-4-1-1-1-0-3-1-1-2-1-2-4-3-0,876.6314,123.61032
13,96,0-3-4-2-1-2-1-2-3-1-2-0-3-4-4-0,899.1957,146.21465
13,97,0-3-4-3-0-1-1-1-2-1-1-1-1-4-3-0,884.11444,131.29768
13,98,0-4-4-3-0-1-1-1-3-1-2-1-1-4-4-0,882.057,129.41582
13,99,0-4-4-3-0-1-1-1-3-1-3-1-1-4-3-0,874.65076,122.054245
13,100,0-3-4-2-1-1-1-3-1-0-1-1-2-4-4-0,886.8716,134.40579
14,1,0-3-4-1-1-3-1-1-1-1-3-1-1-4-3-0,830.9259,112.572136
14,2,0-3-4-1-1-3-1-1-1-1-2-1-1-4-3-0,835.10376,117.34845
14,3,0-3-4-1-1-1-1-1-3-1-3-1-2-4-3-0,844.36017,129.50273
14,4,0-3-4-1-1-3-1-1-1-1-1-1-1-4-3-0,831.4569,117.0044
14,5,0-4-4-1-1-3-1-1-1-1-2-1-1-4-3-0,835.3857,121.37298
14,6,0-3-4-1-1-2-1-1-1-1-2-1-1-4-3-0,835.66895,121.81765
14,7,0-3-4-1-1-3-1-1-3-1-3-1-1-4-3-0,829.85034,116.630104
14,8,0-3-4-1-1-3-1-3-1-1-3-1-1-4-3-0,829.85034,116.630104
14,9,0-3-4-1-1-1-1-3-3-1-3-1-2-4-3-0,845.8665,133.43419
14,10,0-3-4-1-1-2-1-3-1-1-3-1-1-4-3-0,833.60956,121.32603
14,11,0-3-4-1-1-3-1-3-1-1-1-1-1-4-3-0,833.1402,121.03769
14,12,0-3-4-1-1-1-1-3-3-1-2-1-2-4-3-0,850.1669,138.29578
14,13,0-3-4-2-1-2-1-3-3-1-1-1-1-4-3-0,850.1669,138.29578
14,14,0-3-4-1-1-2-1-3-3-1-1-1-1-4-3-0,841.164,129.36777
14,15,0-3-4-2-1-2-1-3-3-1-1-1-2-4-3-0,857.52386,146.05893
14,16,0-3-4-2-1-1-1-3-3-1-2-1-2-4-3-0,857.52386,146.05893
14,17,0-3-4-2-1-2-1-3-4-1-1-1-2-4-3-0,879.67786,168.81451
14,18,0-3-4-1-1-1-1-3-3-1-1-1-2-4-3-0,848.9957,138.177
14,19,0-4-4-1-1-1-1-1-1-1-3-1-1-4-3-0,831.59265,120.92481
14,20,0-4-4-1-1-3-1-1-1-1-2-1-1-4-4-0,835.6821,125.021515
14,21,0-4-4-1-1-2-1-1-1-1-3-1-1-4-4-0,835.6821,125.021515
14,22,0-3-4-2-1-3-1-3-1-1-1-1-1-4-4-0,844.4878,133.98543
14,23,0-4-4-1-1-1-1-1-3-1-3-1-2-4-3-0,844.4878,133.98543
14,24,0-3-4-1-1-1-1-3-1-1-2-1-1-4-3-0,835.8718,125.41178
14,25,0-3-4-1-1-2-1-1-1-1-2-1-1-4-4-0,835.9507,125.53119
14,26,0-4-4-1-1-2-1-1-1-1-2-1-1-4-3-0,835.9507,125.53119
14,27,0-3-4-1-1-1-1-1-3-1-3-1-2-4-4-0,844.5819,134.17854
