n_subs,rank,genotype,mu_real,sigma_real
10,4,0-3-4-4-0-2-0-4-4-0-3-0-4-4-3-0,1038.7555,168.42276
10,5,0-3-4-4-0-3-0-4-4-0-2-0-4-4-4-0,1038.7236,172.82614
10,6,0-4-4-4-0-2-0-4-4-0-3-0-4-4-3-0,1038.7236,172.82614
10,7,0-4-4-3-0-1-0-4-4-0-3-0-4-4-4-0,1025.8772,163.1717
10,8,0-3-4-3-0-1-0-4-4-0-3-0-4-4-4-0,1025.7437,159.1247
10,9,0-4-4-3-0-1-0-4-4-0-1-0-3-4-4-0,1024.8079,152.22646
10,10,0-4-4-4-0-3-0-4-4-0-2-0-3-4-3-0,1023.3615,159.13123
10,11,0-4-4-3-0-2-0-4-4-0-3-0-4-4-3-0,1023.2621,159.16632
10,12,0-3-4-4-0-3-0-4-4-0-2-0-3-4-4-0,1023.2621,159.16632
10,13,0-3-4-4-0-3-0-4-4-0-2-0-3-4-3-0,1023.1422,154.80418
10,14,0-4-4-3-0-1-0-4-4-0-2-0-3-4-3-0,1023.111,149.043
10,15,0-3-4-3-0-2-0-4-4-0-1-0-3-4-4-0,1023.111,149.043
10,16,0-3-4-3-0-1-0-4-4-0-2-0-3-4-4-0,1023.111,149.02745
10,17,0-4-4-3-0-2-0-4-4-0-1-0-3-4-3-0,1023.111,149.02745
10,18,0-3-4-4-0-3-0-4-4-0-1-0-4-4-3-0,1023.0669,168.47179
10,19,0-4-4-3-0-2-0-4-4-0-2-0-3-4-4-0,1021.8589,152.62727
10,20,0-4-4-3-0-2-0-4-4-0-2-0-3-4-3-0,1021.63654,149.21199
10,21,0-3-4-3-0-2-0-4-4-0-2-0-3-4-4-0,1021.63654,149.21199
10,22,0-3-4-3-0-2-0-4-4-0-2-0-3-4-3-0,1021.41425,145.40935
10,23,0-4-4-3-0-3-0-4-4-0-1-0-3-4-4-0,1020.2877,148.84769
10,24,0-3-4-3-0-1-0-4-4-0-3-0-3-4-4-0,1020.1345,145.1957
10,25,0-3-4-3-0-3-0-4-4-0-1-0-3-4-4-0,1020.0786,145.21523
10,26,0-4-4-3-0-3-0-4-4-0-2-0-3-4-4-0,1017.4387,149.03156
10,27,0-4-4-3-0-3-0-4-4-0-2-0-3-4-3-0,1017.22815,145.30772
10,28,0-3-4-3-0-2-0-4-4-0-3-0-3-4-4-0,1017.22815,145.30772
10,29,0-3-4-3-0-3-0-4-4-0-2-0-3-4-4-0,1017.2121,145.31325
10,30,0-3-4-3-0-3-0-4-4-0-2-0-3-4-3-0,1017.0015,141.15425
10,31,0-4-4-4-0-2-0-4-4-0-2-0-3-4-4-0,1016.2901,167.17937
10,32,0-4-4-3-0-2-0-4-4-0-2-0-4-4-4-0,1016.2901,167.17937
10,33,0-3-4-4-0-2-0-4-4-0-2-0-3-4-4-0,1016.22363,163.33957
10,34,0-4-4-4-0-2-0-4-4-0-2-0-3-4-3-0,1016.12683,163.3154
10,35,0-3-4-4-0-2-0-4-4-0-2-0-3-4-3-0,1016.0603,159.1613
10,36,0-3-4-4-0-2-0-4-4-0-1-0-3-4-4-0,1015.6724,163.27425
10,37,0-3-4-4-0-2-0-4-4-0-1-0-3-4-3-0,1015.5134,159.13089
10,38,0-3-4-4-0-2-0-4-4-0-3-0-3-4-4-0,1015.4407,159.137
10,39,0-3-4-3-0-3-0-4-4-0-2-0-4-4-4-0,1015.2894,159.01198
10,40,0-4-4-3-0-3-0-4-4-0-3-0-4-4-4-0,1015.13306,159.0125
10,41,0-4-4-4-0-3-0-4-4-0-3-0-3-4-3-0,1014.95447,154.73514
10,42,0-4-4-3-0-3-0-4-4-0-3-0-4-4-3-0,1014.90955,154.81332
10,43,0-3-4-4-0-3-0-4-4-0-3-0-3-4-4-0,1014.90955,154.81332
10,44,0-4-4-4-0-1-0-4-4-0-2-0-4-4-3-0,1014.59985,177.12123
10,45,0-4-4-4-0-3-0-4-4-0-2-0-4-3-4-0,1012.5353,156.68532
10,46,0-3-4-3-0-3-0-4-4-0-3-0-3-4-4-0,1011.18176,141.11458
10,47,0-4-4-3-0-1-0-3-4-0-3-0-3-4-4-0,1010.31104,124.08676
10,48,0-3-4-3-0-3-0-4-3-0-1-0-3-4-4-0,1010.0962,120.54156
10,49,0-4-4-3-0-3-0-4-3-0-1-0-3-4-3-0,1010.0962,120.61047
10,50,0-4-4-3-0-1-0-3-4-0-3-0-3-4-3-0,1010.0962,120.54156
10,51,0-3-4-3-0-3-0-4-3-0-1-0-3-4-3-0,1009.88135,116.67943
10,52,0-3-4-3-0-1-0-3-4-0-3-0-3-4-3-0,1009.88135,116.67943
10,53,0-3-4-3-0-3-0-4-2-0-1-0-3-4-4-0,1007.36743,129.82642
10,54,0-3-4-3-0-1-0-2-4-0-3-0-3-4-4-0,1007.36743,129.91318
10,55,0-3-4-3-0-1-0-2-4-0-3-0-3-4-3-0,1007.1526,126.14992
10,56,0-4-4-2-0-2-0-4-4-0-1-0-3-4-4-0,1007.02563,142.85544
10,57,0-4-4-3-0-1-0-4-4-0-2-0-2-4-4-0,1007.02563,142.85544
10,58,0-3-4-3-0-1-0-4-4-0-2-0-2-4-4-0,1006.80334,139.83044
10,59,0-4-4-2-0-1-0-4-4-0-1-0-3-4-4-0,1006.7524,142.62422
10,60,0-4-4-3-0-1-0-4-4-0-1-0-2-4-4-0,1006.7524,142.62422
10,61,0-3-4-2-0-2-0-4-4-0-1-0-3-4-3-0,1006.58093,136.49924
10,62,0-3-4-3-0-1-0-4-4-0-2-0-2-4-3-0,1006.58093,136.49924
10,63,0-4-4-2-0-1-0-4-4-0-1-0-3-4-3-0,1006.54346,139.60548
10,64,0-3-4-3-0-1-0-4-4-0-1-0-2-4-4-0,1006.54346,139.60548
10,65,0-4-4-3-0-1-0-4-4-0-1-0-2-4-3-0,1006.51196,139.53735
10,66,0-4-4-2-0-2-0-4-4-0-2-0-3-4-4-0,1004.89435,143.06761
10,67,0-4-4-2-0-2-0-4-4-0-2-0-3-4-3-0,1004.68536,140.02559
10,68,0-4-4-2-0-1-0-4-4-0-2-0-3-4-4-0,1004.67883,142.83028
10,69,0-4-4-3-0-2-0-4-4-0-2-0-2-4-3-0,1004.6708,139.93665
10,70,0-3-4-2-0-2-0-4-4-0-2-0-3-4-4-0,1004.6708,139.93665
10,71,0-4-4-3-0-2-0-4-4-0-1-0-2-4-3-0,1004.48474,139.73807
10,72,0-3-4-3-0-2-0-4-4-0-1-0-2-4-4-0,1004.4637,139.80392
10,73,0-4-4-2-0-1-0-4-4-0-2-0-3-4-3-0,1004.4637,139.80392
10,74,0-3-4-2-0-2-0-4-4-0-2-0-3-4-3-0,1004.4618,136.68785
10,75,0-3-4-2-0-1-0-4-4-0-2-0-3-4-3-0,1004.26965,136.49644
10,76,0-4-4-2-0-3-0-4-4-0-1-0-3-4-4-0,1004.1418,139.02332
10,77,0-4-4-3-0-1-0-4-4-0-3-0-2-4-4-0,1004.1418,139.02332
10,78,0-4-4-3-0-1-0-3-4-0-2-0-3-4-4-0,1004.03674,127.51201
10,79,0-4-4-3-0-2-0-4-3-0-1-0-3-4-4-0,1004.03674,127.51201
10,80,0-3-4-4-0-3-0-3-4-0-3-0-4-4-4-0,1003.9779,143.92612
10,81,0-3-4-4-0-3-0-4-4-0-2-0-4-2-3-0,1003.9633,168.91002
10,82,0-4-4-3-0-1-0-4-4-0-3-0-2-4-3-0,1003.93964,135.73074
10,83,0-4-4-2-0-3-0-4-4-0-1-0-3-4-3-0,1003.9158,135.8876
10,84,0-4-4-3-0-2-0-3-4-0-3-0-3-4-4-0,1003.8007,124.22344
10,85,0-4-4-3-0-2-0-4-3-0-1-0-3-4-3-0,1003.79913,124.32463
10,86,0-3-4-2-0-3-0-4-4-0-1-0-3-4-3-0,1003.7135,132.24759
10,87,0-3-4-3-0-2-0-3-4-0-3-0-3-4-4-0,1003.5859,120.720146
10,88,0-4-4-3-0-2-0-3-4-0-3-0-3-4-3-0,1003.5858,120.65247
10,89,0-4-4-3-0-2-0-4-4-0-3-0-2-4-4-0,1003.0802,139.2776
10,90,0-3-4-2-0-3-0-4-4-0-2-0-3-4-4-0,1002.8535,135.94801
10,91,0-4-4-4-0-1-0-4-4-0-3-0-3-4-4-0,1002.4165,163.14159
10,92,0-4-4-4-0-1-0-4-4-0-3-0-3-4-3-0,1002.187,159.06126
10,93,0-4-4-3-0-1-0-3-4-0-2-0-2-4-4-0,1002.1427,117.27442
10,94,0-4-4-2-0-1-0-4-4-0-3-0-4-4-4-0,1001.99426,154.75026
10,95,0-4-4-2-0-1-0-4-4-0-3-0-3-4-4-0,1001.9928,139.39427
10,96,0-4-4-2-0-2-0-4-3-0-1-0-3-4-3-0,1001.91223,114.278175
10,97,0-4-4-4-0-3-0-4-4-0-1-0-2-4-3-0,1001.8606,151.04793
10,98,0-4-4-2-0-1-0-4-4-0-3-0-3-4-3-0,1001.78174,136.18994
10,99,0-3-4-2-0-1-0-4-4-0-3-0-3-4-3-0,1001.64624,132.69249
10,100,0-4-4-2-0-2-0-4-4-0-3-0-3-4-3-0,1001.2501,136.37968
11,1,0-4-4-4-0-3-1-3-4-0-3-0-4-4-4-0,1003.12866,156.83772
11,2,0-4-4-4-0-2-1-3-3-0-3-0-4-4-3-0,995.7281,132.79541
11,3,0-3-4-4-0-2-1-3-3-0-3-0-4-4-4-0,995.5243,132.742
11,4,0-4-4-4-0-1-1-3-4-0-3-0-4-4-4-0,995.2738,161.09456
11,5,0-4-4-4-0-1-1-3-4-0-3-0-4-4-3-0,995.25714,156.7571
11,6,0-3-4-4-0-1-1-3-4-0-3-0-4-4-4-0,995.0293,156.7609
11,7,0-3-4-4-0-1-1-3-4-0-4-0-4-4-3-0,992.65106,174.40045
11,8,0-4-4-4-0-3-1-3-3-0-3-0-4-4-3-0,991.7342,128.49193
11,9,0-4-4-4-0-2-1-3-2-0-3-0-4-4-3-0,991.4957,142.27202
11,10,0-3-4-4-0-2-1-3-2-0-3-0-4-4-3-0,991.39966,137.87904
11,11,0-4-4-4-0-2-1-3-3-0-4-0-4-4-4-0,990.97345,160.21318
11,12,0-3-4-4-0-2-1-3-3-0-4-0-4-4-3-0,990.5045,151.12218
11,13,0-3-4-4-0-1-1-3-4-0-3-0-3-4-3-0,990.3059,139.95515
11,14,0-3-4-4-0-2-1-2-4-0-3-0-4-4-4-0,989.3987,166.19807
11,15,0-3-4-4-0-2-1-2-4-0-3-0-4-4-3-0,989.3819,161.76718
11,16,0-4-4-4-0-3-1-3-2-0-3-0-4-4-3-0,988.96216,138.0646
11,17,0-4-4-4-0-1-1-2-4-0-4-0-4-4-4-0,988.7146,192.85023
11,18,0-4-4-4-0-3-1-2-3-0-3-0-4-4-4-0,987.9509,142.42305
11,19,0-3-4-4-0-3-1-2-3-0-3-0-4-4-4-0,987.6842,138.09554
11,20,0-3-4-3-0-1-1-3-4-0-3-0-3-4-3-0,987.2969,128.26936
11,21,0-3-4-4-0-2-1-3-4-0-4-0-4-4-3-0,987.20593,174.23213
11,22,0-4-4-4-0-1-1-4-3-0-3-0-4-4-4-0,986.74927,161.33754
11,23,0-4-4-4-0-2-1-3-4-0-3-0-3-4-4-0,986.5842,148.65773
11,24,0-4-4-4-0-1-1-4-3-0-3-0-4-4-3-0,986.54626,156.90424
11,25,0-4-4-4-0-2-1-3-4-0-3-0-3-4-3-0,986.4208,144.3585
11,26,0-3-4-4-0-2-1-3-4-0-3-0-3-4-4-0,986.3535,144.32906
11,27,0-3-4-3-0-1-1-4-2-0-3-0-3-4-3-0,986.35095,137.54054
11,28,0-3-4-4-0-2-1-3-4-0-3-0-3-4-3-0,986.19006,139.86179
11,29,0-4-4-4-0-2-1-4-3-0-3-0-3-4-3-0,986.04486,145.4847
11,30,0-3-4-4-0-2-1-4-3-0-3-0-3-4-3-0,985.98206,141.0999
11,31,0-4-4-4-0-2-1-4-3-0-2-0-4-4-4-0,985.95447,165.50931
11,32,0-3-4-3-0-1-1-4-3-0-2-0-3-4-3-0,985.6233,132.31284
11,33,0-4-4-3-0-2-1-3-4-0-3-0-3-4-4-0,985.3399,136.61305
11,34,0-3-4-4-0-2-1-4-3-0-3-0-4-4-3-0,985.31177,152.34628
11,35,0-4-4-3-0-1-1-4-2-0-2-0-3-4-4-0,985.2191,149.08923
11,36,0-3-4-3-0-2-1-3-4-0-3-0-3-4-4-0,985.11725,132.63524
11,37,0-3-4-4-0-3-1-2-2-0-3-0-4-4-3-0,985.0147,142.99548
11,38,0-4-4-3-0-1-1-4-2-0-2-0-3-4-3-0,984.9944,145.61201
11,39,0-3-4-3-0-2-1-3-4-0-3-0-3-4-3-0,984.9402,128.30832
11,40,0-3-4-3-0-1-1-4-2-0-2-0-3-4-3-0,984.92474,141.80414
11,41,0-4-4-3-0-2-1-4-3-0-1-0-3-4-4-0,984.6992,139.9187
11,42,0-3-4-3-0-2-1-4-3-0-1-0-3-4-4-0,984.50073,136.28119
11,43,0-3-4-3-0-2-1-4-3-0-2-0-3-4-4-0,984.1316,136.31822
11,44,0-4-4-3-0-2-1-4-2-0-2-0-3-4-3-0,984.0362,145.72508
11,45,0-4-4-4-0-1-1-2-4-0-3-0-3-4-4-0,983.7622,158.03767
11,46,0-3-4-4-0-1-1-2-4-0-3-0-3-4-3-0,983.49426,149.52249
11,47,0-3-4-4-0-2-1-4-3-0-4-0-4-4-3-0,982.9957,172.49377
11,48,0-3-4-3-0-1-1-4-3-0-3-0-4-4-3-0,982.8912,139.78162
11,49,0-3-4-3-0-1-1-4-2-0-2-0-4-4-4-0,982.6173,157.75043
11,50,0-3-4-4-0-3-1-3-4-0-2-0-4-4-3-0,982.193,152.30226
11,51,0-4-4-2-0-1-1-3-4-0-3-0-3-4-4-0,981.7937,127.486626
11,52,0-4-4-3-0-2-1-2-4-0-3-0-3-4-4-0,981.6521,145.88754
11,53,0-4-4-3-0-1-1-2-4-0-3-0-3-4-4-0,981.60614,145.68388
11,54,0-4-4-3-0-1-1-2-4-0-3-0-3-4-3-0,981.5818,141.98106
11,55,0-3-4-2-0-1-1-3-4-0-3-0-3-4-4-0,981.56934,124.16082
11,56,0-4-4-2-0-1-1-3-4-0-3-0-3-4-3-0,981.5513,124.12
11,57,0-4-4-4-0-2-1-2-4-0-3-0-3-4-3-0,981.405,153.94803
11,58,0-3-4-4-0-2-1-2-4-0-3-0-3-4-4-0,981.3585,153.78998
11,59,0-3-4-2-0-1-1-3-4-0-3-0-3-4-3-0,981.32697,120.40119
11,60,0-3-4-3-0-2-1-2-4-0-3-0-3-4-3-0,981.2523,137.98895
11,61,0-4-4-4-0-2-1-3-4-0-2-0-4-4-3-0,980.96313,161.18422
11,62,0-4-4-4-0-2-1-3-4-0-2-0-4-4-4-0,980.9599,165.43018
11,63,0-4-4-4-0-1-1-4-2-0-3-0-4-4-4-0,980.9001,170.88614
11,64,0-3-4-4-0-2-1-3-4-0-2-0-4-4-4-0,980.7294,161.12813
11,65,0-3-4-4-0-2-1-4-3-0-2-0-3-4-4-0,980.6718,149.90831
11,66,0-3-4-4-0-2-1-4-3-0-2-0-3-4-3-0,980.4857,145.64294
11,67,0-4-4-3-0-1-1-4-3-0-2-0-4-4-4-0,980.2544,152.39445
11,68,0-4-4-4-0-2-1-3-3-0-2-0-3-4-3-0,980.1526,125.48702
11,69,0-3-4-4-0-2-1-3-3-0-2-0-3-4-4-0,980.07135,125.4267
11,70,0-3-4-4-0-2-1-3-3-0-2-0-3-4-3-0,980.0366,121.19495
11,71,0-4-4-4-0-2-1-3-3-0-3-0-3-4-4-0,979.76807,125.39687
11,72,0-4-4-4-0-2-1-3-3-0-3-0-3-4-3-0,979.60706,121.14709
11,73,0-4-4-4-0-1-1-3-4-0-2-0-3-4-4-0,979.54083,152.96712
11,74,0-3-4-4-0-2-1-3-3-0-3-0-3-4-3-0,979.3817,116.76131
11,75,0-3-4-4-0-1-1-3-4-0-2-0-3-4-4-0,979.2889,148.80428
11,76,0-3-4-4-0-1-1-3-4-0-2-0-3-4-3-0,979.2805,144.55759
11,77,0-3-4-4-0-2-1-4-2-0-3-0-3-4-4-0,978.8366,155.35977
11,78,0-4-4-4-0-1-1-3-3-0-3-0-4-4-4-0,978.6814,137.12779
11,79,0-3-4-4-0-2-1-4-2-0-2-0-4-4-3-0,978.44385,166.32835
11,80,0-3-4-4-0-3-1-2-1-0-3-0-4-4-3-0,978.27203,129.83418
11,81,0-4-4-4-0-2-1-4-2-0-3-0-4-4-3-0,977.9713,166.42038
11,82,0-3-4-4-0-3-1-3-3-0-2-0-4-4-3-0,977.89294,128.31172
11,83,0-4-4-2-0-1-1-4-2-0-2-0-3-4-4-0,977.8331,138.93939
11,84,0-4-4-3-0-3-1-3-4-0-3-0-3-4-4-0,977.8156,132.4833
11,85,0-4-4-2-0-1-1-4-3-0-1-0-3-4-3-0,977.80115,126.53851
11,86,0-4-4-2-0-1-1-4-2-0-2-0-3-4-3-0,977.57275,135.8689
11,87,0-4-4-4-0-2-1-3-4-0-2-0-3-4-3-0,977.403,148.87315
11,88,0-4-4-4-0-1-1-3-4-0-2-0-4-4-4-0,977.2905,165.44374
11,89,0-3-4-4-0-1-1-4-3-0-2-0-4-4-3-0,977.2041,156.90001
11,90,0-4-4-3-0-2-1-4-3-0-3-0-3-4-3-0,977.1367,132.13351
11,91,0-3-4-4-0-1-1-3-4-0-2-0-4-4-4-0,977.0576,161.17474
11,92,0-4-4-4-0-2-1-3-1-0-4-0-4-4-4-0,976.9004,156.49945
11,93,0-3-4-3-0-2-1-4-3-0-3-0-3-4-3-0,976.8805,127.90709
11,94,0-4-4-2-0-1-1-4-3-0-2-0-3-4-3-0,976.61426,126.652794
11,95,0-3-4-2-0-1-1-4-3-0-2-0-3-4-3-0,976.4237,123.15102
11,96,0-3-4-2-0-1-1-4-2-0-3-0-3-4-4-0,976.3865,132.29594
11,97,0-4-4-4-0-2-1-3-2-0-3-0-3-4-4-0,976.2427,134.98743
11,98,0-3-4-4-0-2-1-3-2-0-3-0-3-4-4-0,976.17,130.91263
11,99,0-3-4-2-0-1-1-4-2-0-3-0-3-4-3-0,976.1563,128.66846
11,100,0-3-4-4-0-2-1-3-2-0-3-0-3-4-3-0,975.9824,126.59971
12,1,0-4-4-4-0-2-1-4-3-1-2-0-4-4-4-0,999.16125,172.88556
12,2,0-4-4-4-0-2-1-3-4-1-2-0-4-4-4-0,999.16125,172.88556
12,3,0-3-4-4-0-2-1-4-3-1-2-0-4-4-4-0,999.16003,168.55116
12,4,0-4-4-4-0-2-1-4-3-1-2-0-4-4-3-0,998.94275,168.44841
12,5,0-3-4-4-0-2-1-3-4-1-2-0-4-4-3-0,998.94147,163.77876
12,6,0-3-4-4-0-2-1-4-3-1-2-0-4-4-3-0,998.94147,163.77876
12,7,0-4-4-4-0-2-1-4-3-1-3-0-4-4-4-0,998.4581,168.5951
12,8,0-3-4-4-0-2-1-4-3-1-3-0-4-4-4-0,998.4132,163.9899
12,9,0-4-4-4-0-2-1-4-3-1-3-0-4-4-3-0,998.167,163.89142
12,10,0-3-4-4-0-3-1-3-4-1-2-0-4-4-3-0,998.12213,159.14005
12,11,0-4-4-4-0-2-1-3-3-1-3-0-4-4-4-0,997.2008,145.3265
12,12,0-4-4-4-0-3-1-3-3-1-2-0-4-4-4-0,997.2008,145.3265
12,13,0-3-4-4-0-2-1-3-3-1-3-0-4-4-4-0,996.9669,140.82556
12,14,0-4-4-4-0-1-1-3-4-1-2-0-4-4-4-0,996.7869,172.97876
12,15,0-3-4-4-0-2-1-4-3-1-1-0-4-4-3-0,996.5811,163.96712
12,16,0-3-4-4-0-1-1-3-4-1-2-0-4-4-3-0,996.5811,163.96712
12,17,0-4-4-4-0-2-1-4-3-1-1-0-4-4-3-0,996.5753,168.60141
12,18,0-4-4-4-0-2-1-3-3-1-2-0-4-4-4-0,993.6714,149.63158
12,19,0-4-4-4-0-2-1-3-3-1-2-0-4-4-3-0,993.6039,145.32202
12,20,0-3-4-4-0-2-1-3-3-1-2-0-4-4-3-0,993.5364,140.78745
12,21,0-3-4-4-0-2-1-2-3-1-3-0-4-4-4-0,993.37415,150.38882
12,22,0-3-4-4-0-2-1-2-3-1-3-0-4-4-3-0,993.0952,145.85396
12,23,0-4-4-4-0-3-1-4-3-1-1-0-4-4-4-0,992.60065,168.63667
12,24,0-4-4-4-0-1-1-3-4-1-3-0-4-4-4-0,992.60065,168.63667
12,25,0-3-4-4-0-3-1-4-3-1-1-0-4-4-3-0,992.05225,159.21106
12,26,0-4-4-4-0-2-1-2-4-1-2-0-4-4-4-0,991.9092,182.41747
12,27,0-3-4-4-0-2-1-4-2-1-2-0-4-4-4-0,991.8865,178.12605
12,28,0-4-4-4-0-2-1-4-2-1-2-0-4-4-3-0,991.6174,177.96198
12,29,0-4-4-4-0-2-1-4-2-1-1-0-4-4-4-0,990.8,182.46562
12,30,0-3-4-4-0-2-1-4-2-1-1-0-4-4-3-0,990.59424,173.5921
12,31,0-3-4-4-0-1-1-2-4-1-2-0-4-4-3-0,990.59424,173.5921
12,32,0-4-4-4-0-2-1-3-4-1-3-0-4-4-4-0,990.0762,168.50041
12,33,0-4-4-4-0-3-1-4-3-1-2-0-4-4-4-0,990.0762,168.50041
12,34,0-3-4-4-0-2-1-3-4-1-3-0-4-4-4-0,989.81836,163.81161
12,35,0-4-4-4-0-2-1-3-4-1-3-0-4-4-3-0,989.7856,163.88075
12,36,0-3-4-4-0-2-1-3-4-1-3-0-4-4-3-0,989.52783,159.05458
12,37,0-4-4-4-0-3-1-3-3-1-3-0-4-4-4-0,989.5169,140.96764
12,38,0-3-4-4-0-3-1-3-3-1-3-0-4-4-4-0,989.22705,136.34148
12,39,0-4-4-4-0-3-1-2-4-1-2-0-4-4-4-0,988.89624,178.24281
12,40,0-3-4-4-0-3-1-2-4-1-2-0-4-4-4-0,988.60516,173.64595
12,41,0-4-4-4-0-3-1-2-3-1-2-0-4-4-4-0,988.53125,154.88304
12,42,0-4-4-4-0-2-1-3-2-1-3-0-4-4-3-0,988.22577,150.48117
12,43,0-4-4-4-0-3-1-4-3-1-1-0-3-4-4-0,988.17456,159.02133
12,44,0-3-4-4-0-2-1-3-2-1-3-0-4-4-3-0,988.1446,145.9337
12,45,0-4-4-3-0-1-1-3-4-1-3-0-4-4-3-0,987.90857,154.6563
12,46,0-4-4-4-0-2-1-2-3-1-2-0-4-4-4-0,987.0182,159.03972
12,47,0-3-4-4-0-2-1-2-2-1-3-0-4-4-4-0,986.9946,159.85991
12,48,0-3-4-4-0-2-1-3-2-1-2-0-4-4-4-0,986.9507,154.8224
12,49,0-3-4-4-0-2-1-2-3-1-2-0-4-4-4-0,986.9507,154.77133
12,50,0-3-4-4-0-3-1-2-2-1-2-0-4-4-4-0,986.7704,159.83046
12,51,0-3-4-4-0-3-1-2-2-1-2-0-4-4-3-0,986.6892,155.35992
12,52,0-3-4-4-0-2-1-2-2-1-3-0-4-4-3-0,986.6892,155.35992
12,53,0-4-4-4-0-2-1-2-4-1-3-0-4-4-4-0,986.44617,178.00778
12,54,0-4-4-4-0-3-1-4-2-1-2-0-4-4-4-0,986.44617,178.00778
12,55,0-4-4-4-0-3-1-4-2-1-1-0-4-4-3-0,986.36145,173.49274
12,56,0-3-4-4-0-3-1-4-2-1-2-0-4-4-4-0,986.3082,173.52731
12,57,0-4-4-4-0-3-1-3-2-1-3-0-4-4-4-0,986.25854,150.58197
12,58,0-4-4-4-0-3-1-2-3-1-3-0-4-4-4-0,986.25854,150.58197
12,59,0-3-4-4-0-3-1-4-2-1-1-0-4-4-3-0,986.22375,168.8756
12,60,0-3-4-4-0-3-1-4-2-1-2-0-4-4-3-0,986.0253,168.71947
12,61,0-3-4-4-0-3-1-2-3-1-3-0-4-4-4-0,985.9686,145.9828
12,62,0-4-4-4-0-3-1-2-3-1-3-0-4-4-3-0,985.9686,146.0711
12,63,0-4-4-4-0-1-1-4-3-1-1-0-4-4-3-0,985.4337,168.75749
12,64,0-4-4-4-0-1-1-4-3-1-2-0-4-4-4-0,985.2292,172.99359
12,65,0-4-4-4-0-2-1-1-3-1-3-0-4-4-3-0,985.2291,137.02267
12,66,0-4-4-4-0-2-1-3-4-1-1-0-4-4-3-0,985.2228,168.73584
12,67,0-3-4-4-0-2-1-1-3-1-3-0-4-4-3-0,984.96875,132.34543
12,68,0-3-4-4-0-2-1-3-4-1-1-0-4-4-4-0,984.95935,168.62376
12,69,0-3-4-4-0-1-1-4-3-1-2-0-4-4-3-0,984.95294,163.98016
12,70,0-4-4-4-0-3-1-3-3-1-1-0-4-4-3-0,984.32336,140.94943
12,71,0-4-4-4-0-1-1-2-3-1-3-0-4-4-3-0,984.0821,150.49849
12,72,0-3-4-4-0-3-1-3-3-1-1-0-4-4-4-0,984.0626,140.90884
12,73,0-3-4-4-0-3-1-3-2-1-1-0-4-4-3-0,984.04553,145.97964
12,74,0-3-4-4-0-1-1-2-3-1-3-0-4-4-3-0,984.04553,145.97964
12,75,0-3-4-4-0-1-1-3-3-1-3-0-4-4-3-0,984.0189,136.29366
12,76,0-4-4-4-0-3-1-2-2-1-3-0-4-4-4-0,983.0001,159.93623
12,77,0-3-4-4-0-3-1-4-3-1-3-0-4-4-4-0,982.99585,159.58829
12,78,0-4-4-4-0-2-1-1-2-1-3-0-4-4-4-0,982.7533,151.22133
12,79,0-4-4-4-0-3-1-2-2-1-3-0-4-4-3-0,982.7102,155.53908
12,80,0-3-4-4-0-3-1-2-2-1-3-0-4-4-4-0,982.7102,155.53908
12,81,0-3-4-4-0-3-1-4-3-1-3-0-4-4-3-0,982.67786,154.65266
12,82,0-4-4-4-0-2-1-1-2-1-3-0-4-4-3-0,982.47437,146.772
12,83,0-3-4-4-0-1-1-4-3-1-3-0-4-4-3-0,981.67474,159.31635
12,84,0-4-4-3-0-2-1-4-3-1-1-0-4-4-4-0,980.8186,162.57079
12,85,0-4-4-3-0-2-1-4-3-1-1-0-4-4-3-0,980.5409,158.2728
12,86,0-3-4-4-0-3-1-4-2-1-3-0-4-4-4-0,980.4204,169.22174
12,87,0-4-4-3-0-1-1-2-4-1-3-0-4-4-4-0,980.3824,168.66837
12,88,0-3-4-4-0-3-1-2-4-1-3-0-4-4-4-0,980.3648,169.09708
12,89,0-4-4-3-0-1-1-2-4-1-3-0-4-4-3-0,980.2355,164.44162
12,90,0-3-4-4-0-3-1-4-2-1-3-0-4-4-3-0,980.08777,164.34264
12,91,0-3-4-3-0-1-1-2-4-1-3-0-4-4-3-0,979.9853,159.8498
12,92,0-4-4-4-0-3-1-1-3-1-3-0-4-4-4-0,979.27026,137.27327
12,93,0-4-4-4-0-1-1-1-3-1-3-0-4-4-4-0,979.0252,141.69438
12,94,0-4-4-4-0-2-1-3-4-1-2-0-3-4-4-0,977.825,162.61739
12,95,0-4-4-3-0-2-1-4-3-1-2-0-4-4-3-0,977.5176,158.28453
12,96,0-4-4-4-0-1-1-4-2-1-1-0-4-4-4-0,977.49243,182.55618
12,97,0-3-4-4-0-1-1-3-3-1-2-0-4-4-4-0,977.4721,145.41237
12,98,0-4-4-4-0-1-1-3-3-1-2-0-4-4-3-0,977.3821,145.40662
12,99,0-3-4-4-0-2-1-3-3-1-1-0-4-4-4-0,977.3821,145.40662
12,100,0-3-4-4-0-1-1-3-3-1-2-0-4-4-3-0,977.3399,140.9105
13,1,0-4-4-2-1-1-1-3-4-1-1-0-3-4-4-0,930.57385,164.65436
13,2,0-4-4-2-1-1-1-2-4-1-1-0-3-4-4-0,928.65344,174.31975
13,3,0-4-4-4-0-1-1-4-3-1-2-1-3-4-4-0,924.9276,182.92075
13,4,0-3-4-3-1-2-1-4-3-1-1-0-3-4-4-0,922.4484,168.6152
13,5,0-3-4-2-1-1-1-2-4-1-2-0-3-4-4-0,921.4951,170.12753
