Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,target
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0.2703252242731086
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-1.4676233945927375
0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0.7992883256454725
0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,3,-0.9905683182232876
0,0,0,0,4,0,0,0,0,1,0,0,1,4,3,0,0.5801322797314538
0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0.8742646521965941
3,1,2,0,0,0,0,0,3,0,0,0,0,3,0,2,0.8737884248487103
2,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,0.683111530254571
0,0,0,0,0,4,1,3,2,0,1,0,2,0,0,0,-0.7503841891927093
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0.7663258340076577
0,0,0,4,0,0,2,3,0,0,3,2,0,4,0,0,0.05375063295119044
0,2,0,0,0,0,0,0,3,0,0,0,0,4,0,0,1.7831717586242153
0,4,1,0,0,4,0,0,0,0,0,1,0,0,0,4,1.2572905285174425
0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0.8818049185380878
0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,-0.3819384288813585
0,0,0,0,1,0,3,0,4,0,0,0,2,0,0,0,-0.01747105671590119
4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0.39194008242698797
0,0,0,2,0,0,0,0,0,0,0,2,0,2,4,0,1.031124113676004
0,0,0,2,0,0,3,2,1,0,0,4,0,2,0,0,-0.5171303019484789
0,1,0,1,2,0,0,0,0,0,0,0,0,0,3,2,0.38771299777719975
0,1,0,0,0,0,2,1,0,0,0,2,0,0,2,0,0.6012684588968192
4,1,0,0,1,0,0,0,3,0,0,0,0,0,3,3,0.448869660242588
0,0,0,0,0,1,0,3,4,0,2,0,0,1,0,1,-0.8791333865677443
4,0,0,0,4,4,0,0,3,3,0,0,0,0,1,0,-1.1010326531888583
2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.08881608408394595
4,0,0,0,0,4,3,4,0,2,0,0,0,0,0,0,-0.349037922390412
1,0,0,4,0,0,0,0,3,3,0,2,0,0,4,0,-0.9487094461771481
2,2,4,0,0,0,0,0,0,0,0,0,4,0,4,4,-1.128529113155961
0,0,1,4,0,0,3,2,0,0,0,0,0,0,0,1,-0.782231704103335
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1.0456921350226982
3,4,0,4,0,0,0,0,1,0,0,0,0,4,0,0,-0.26180592283732074
1,0,0,4,1,0,2,0,0,0,0,3,0,0,0,1,-2.2767744781343473
0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,1.5849606450199831
0,4,0,2,0,0,4,0,1,4,0,0,0,2,0,0,0.369035814743051
0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0.7045016973388077
0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1.0276537013678535
0,0,0,0,1,0,4,1,1,0,0,2,0,0,2,0,0.12811844678001674
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2799952342651235
0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,3,-0.06104963862939874
3,4,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0.6267534252564317
0,0,0,1,0,3,0,2,0,0,4,0,3,0,0,0,-0.3950309013660383
0,0,0,0,4,2,0,0,0,0,4,0,0,0,0,0,-0.20202124868369328
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0.0020928162850221655
0,3,0,0,1,0,0,0,0,4,0,2,0,0,0,1,-0.35119455195154314
0,0,0,2,0,0,0,0,0,0,4,1,0,4,0,0,0.8712107498387358
0,3,0,0,0,4,0,1,1,0,4,0,0,0,4,0,0.6993523946502606
2,2,0,0,4,0,3,0,0,0,0,0,1,0,1,0,-1.1718673136462412
0,0,0,0,0,0,2,4,0,0,2,0,2,0,0,0,-0.03019539790150214
0,0,1,0,0,0,0,4,0,0,0,0,3,2,0,0,0.8074726327812471
2,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,-0.3598717165965568
0,0,0,1,2,4,1,0,0,0,0,3,0,0,0,3,-2.148468247784488
0,0,4,4,0,0,0,0,4,0,0,0,0,3,0,0,1.0721121700002982
0,0,0,4,0,0,0,0,0,0,1,4,0,0,1,0,-0.6769907516359827
0,0,0,3,0,0,0,3,0,4,4,0,0,0,0,0,-2.1621767921557153
1,2,2,0,0,0,0,3,0,0,4,0,0,0,0,0,0.06196820040967555
2,0,1,1,0,0,0,0,0,0,1,0,1,3,0,0,0.4400458478110826
0,2,0,2,0,0,0,4,0,0,0,0,0,2,0,0,1.4993818346888317
0,0,0,0,0,0,0,0,0,0,3,3,1,2,0,0,-0.013275720555972051
0,4,1,0,4,0,0,3,1,0,0,0,0,0,0,0,0.7266606314274849
0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.8679640887924487
1,0,0,3,1,1,0,1,0,4,0,0,0,0,0,0,-1.6769820077195774
0,0,0,0,1,1,2,0,0,0,3,0,0,0,0,0,0.32886263632513496
0,0,3,0,3,0,0,0,0,0,0,0,0,2,0,2,0.3587538395273107
4,0,0,0,0,0,0,4,0,0,0,2,0,0,3,2,-0.01313965559943359
0,0,0,4,0,3,0,0,0,0,1,0,2,0,3,4,0.3590751040080261
0,0,0,1,3,4,0,0,2,0,4,0,0,1,0,0,-1.0902631118788566
2,0,0,3,0,0,0,0,0,4,0,1,2,1,0,0,-1.1449340114159217
4,4,0,0,0,0,0,0,4,0,3,0,0,0,2,0,-1.2848208814000366
0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1.6066244538501468
0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0.4588681667988726
0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1.6900398313723404
0,4,2,0,0,0,0,0,2,1,3,0,0,2,0,0,1.5216722982354964
3,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,-2.390384937261653
0,0,0,0,0,0,1,3,0,0,2,1,4,0,0,0,-0.4510775687969901
0,0,0,0,0,4,0,0,4,0,3,0,0,2,0,0,0.15441375554745632
0,0,3,0,0,0,0,1,4,0,1,0,0,0,0,0,0.6886410589049999
1,0,0,0,0,2,0,0,2,0,2,0,0,1,0,4,-0.1909092772330705
0,0,0,0,3,4,0,0,0,3,0,2,0,0,1,0,-0.5964788491030297
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44878197393726305
3,0,0,0,1,1,0,2,0,2,0,1,0,0,0,0,0.07923937889292886
0,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,-0.24091692834300002
0,2,0,0,1,0,0,0,0,0,0,0,3,2,0,3,-0.11190996346696783
0,0,3,3,0,0,1,3,0,0,0,3,2,0,0,0,-1.0462733114300433
3,0,0,2,4,0,0,1,2,0,0,0,0,0,0,0,-1.4572794342301307
0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,-1.2712793945587808
0,1,4,0,0,1,0,0,0,4,0,2,0,0,0,0,0.21277201540670845
4,4,2,0,0,0,0,2,1,0,0,1,0,0,0,0,-2.5181801681080693
0,0,0,0,0,0,0,1,0,1,4,0,0,2,2,0,-0.05600540832395599
4,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0.18151260347489787
0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1.752062774061022
0,0,0,4,0,2,0,0,1,0,0,3,0,0,0,0,-0.6410726267755875
3,2,0,1,0,0,3,0,0,0,0,0,3,0,0,0,-1.674542665415417
0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0.43912665343802465
2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.20863110522939426
0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,1.4394988913999263
2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,-0.2948923847688697
0,1,0,1,2,0,1,0,0,0,0,0,0,4,0,1,0.04601836383769279
0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,3,0.4101984877615693
0,0,1,0,2,0,0,0,0,3,0,0,0,0,1,0,-0.08823844061143989
0,0,1,2,0,0,0,2,2,3,0,0,0,0,3,0,0.23629386681004366
0,0,0,0,0,3,2,0,0,0,4,0,0,0,0,0,-0.030839438695783043
0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0.3799860200786781
1,0,0,0,0,0,0,0,1,2,0,0,3,1,3,0,0.13296765064775423
0,0,0,0,1,0,0,1,0,1,0,3,0,1,2,0,0.2765879918559935
0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,-0.4926091290310123
0,1,4,4,0,0,0,0,2,1,0,1,0,0,0,0,-0.47618911244254764
4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0.5778191754703034
0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0.9922790804171864
0,0,3,1,3,1,0,0,0,1,4,0,0,0,0,0,-0.5081182663270963
0,0,0,0,0,4,3,2,0,0,2,0,0,3,0,0,-1.1256513393251772
1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,-2.8566727400703766
0,0,0,0,3,0,3,0,0,2,0,4,0,3,2,0,-0.21144828242251806
0,2,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0.8585733390420345
1,0,1,4,0,4,0,0,3,0,0,0,0,0,0,0,-1.2051813064217791
2,0,1,0,0,0,0,2,0,0,0,0,1,3,0,1,0.3421917106509066
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.2426212143697695
1,0,4,0,0,1,0,0,0,0,0,0,4,3,3,0,0.4481810203792196
0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0.9532458239684916
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0.3826853976331122
0,0,1,2,0,1,4,0,4,3,0,0,0,0,0,0,-0.7396486641218424
0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1.1510033877175956
0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,-0.10151838036957217
0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.4640839901328389
0,0,0,0,0,4,0,0,4,0,0,2,0,3,3,0,0.5171493231827526
1,3,0,0,0,0,3,0,2,0,2,4,0,0,0,0,-0.06811896903798563
0,0,0,0,4,0,0,0,0,0,0,2,0,0,3,0,0.5103952099234793
0,0,0,0,0,0,0,3,0,2,0,0,0,2,0,0,0.8227882554724768
0,0,0,2,3,0,2,0,0,0,0,1,2,0,0,0,-1.0475334241108722
0,0,0,0,0,0,0,1,0,0,0,1,2,1,3,0,0.5484661847628796
0,0,3,1,0,0,1,2,4,0,0,0,1,0,0,0,0.30471866570384964
3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.6840828828609693
0,0,0,3,0,3,1,3,0,0,0,3,0,2,0,0,-0.33022996581470127
0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1.454091102072228
0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,2,-3.0597965545220642
0,0,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0.6500689114756841
0,4,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0.8319794432866353
0,1,0,0,0,0,0,0,4,0,3,0,1,0,2,0,0.6594279127362397
0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,3,-0.3782903762132833
0,0,3,0,0,4,0,0,2,0,0,1,0,0,0,0,0.7424184652274638
0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,-0.5045888925377794
0,0,0,0,0,0,0,1,1,1,2,0,0,0,3,0,1.1044646370829658
0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,1.1609656102854706
2,1,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0.9507671740102199
2,2,0,0,3,4,0,0,0,0,3,0,1,0,0,0,-0.5796166214058155
0,2,0,0,2,0,0,0,0,0,0,0,0,4,4,0,1.7606295749079544
0,2,0,2,0,0,0,3,0,0,2,0,0,4,0,3,0.5436154690622912
2,0,0,0,2,1,0,0,0,4,4,0,0,0,2,0,-1.9464798198034694
0,0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,-0.006052939113066886
0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0.3600661104414801
0,1,1,0,0,0,4,0,0,0,1,0,4,3,0,0,0.21725157614251703
0,0,3,0,0,0,0,2,0,0,3,3,0,0,0,0,0.4866465835925797
0,0,0,0,3,0,0,0,0,4,2,0,0,0,3,4,-0.31198365514292287
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1.0822444737638464
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1.04354457645867
1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0.688560175847502
1,0,0,0,0,2,4,1,0,0,0,0,0,2,0,4,-0.9297858343883797
2,4,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0.7674151095763896
0,0,2,0,3,0,0,1,0,1,0,0,0,0,2,3,0.11496247731561912
0,0,3,0,0,0,4,1,0,1,0,2,0,0,0,2,-1.0472680974456228
0,3,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0.8285989850330847
3,0,0,0,4,2,0,4,0,0,0,0,3,0,0,2,-0.8406194447031698
0,3,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0.8033355021860598
0,1,0,0,0,0,0,0,0,0,1,4,0,0,4,0,0.7593018585845842
0,0,0,0,0,0,3,2,0,4,1,4,0,1,0,0,-0.8466478781942393
0,0,0,0,1,0,0,0,0,4,3,0,0,1,4,0,-0.06040408600226736
0,0,0,0,1,4,4,2,0,0,0,4,0,0,0,0,-2.600582617620478
0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8794339357928946
3,1,1,0,2,0,2,0,0,1,0,0,0,0,0,0,-0.7879600387735951
0,3,0,0,0,1,0,0,4,0,1,0,0,4,0,2,0.02406806268237336
0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0.3204198057719372
1,0,4,1,0,0,0,0,0,2,3,0,0,0,0,4,0.11628835472544151
0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1.6185437440428971
4,0,0,0,3,0,1,0,0,4,0,2,4,0,0,0,-2.5139931470288173
0,0,0,0,2,0,1,0,1,0,0,0,0,3,0,0,0.6029541525250427
1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0316257151016478
1,0,4,0,0,0,1,4,0,0,0,0,0,1,1,0,0.46351932056320516
0,0,0,0,0,0,0,1,1,4,0,0,3,0,0,4,-0.5658362649741927
4,0,0,0,0,4,0,2,0,0,0,0,4,0,4,0,-0.3333473651522773
0,0,4,3,0,1,0,0,2,3,0,0,4,0,0,0,0.03924384083493866
0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.9363877029341015
3,1,0,2,0,0,3,0,2,0,0,0,2,0,0,0,-1.2027691771089262
0,3,0,0,1,2,0,1,0,0,0,3,0,0,2,0,1.5048357716967393
