n_subs,rank,genotype,mu_real,sigma_real
10,3,4-4-4-4-3-0-0-4-4-0-0-0-0-4-4-4,426.86688,13.252713
10,4,4-4-4-0-0-0-0-4-4-0-0-3-4-4-4-4,426.86688,13.252713
10,5,0-0-4-0-0-0-0-4-4-3-4-4-4-4-4-4,423.36636,9.85547
10,6,0-4-0-0-0-0-0-3-4-3-4-3-4-4-4-4,422.08594,9.207077
10,7,4-4-4-0-0-0-0-4-4-0-0-2-4-4-4-4,426.41986,13.69636
10,8,0-4-0-0-0-0-0-4-4-3-4-4-3-4-4-4,422.1402,9.457942
10,9,0-4-0-0-0-0-0-4-4-4-4-3-2-4-4-4,421.53503,8.993492
10,10,4-3-4-0-0-0-0-4-4-0-0-3-4-4-4-4,424.48846,12.058535
10,11,4-4-4-2-4-0-0-4-4-0-0-0-0-4-4-4,425.1072,12.699843
10,12,4-4-4-0-0-0-0-4-4-0-0-2-3-4-4-4,424.86038,12.740219
10,13,4-4-4-0-0-0-0-4-4-4-4-0-0-4-4-4,424.46863,12.405477
10,14,4-4-4-0-0-0-0-4-4-0-4-0-4-4-4-4,423.96146,12.004824
10,15,4-0-4-0-0-0-0-4-4-4-4-0-4-4-4-4,423.6508,11.872874
10,16,4-4-4-4-3-3-3-4-4-0-0-3-0-0-0-0,420.2417,8.475075
10,17,0-0-4-0-0-0-0-4-3-3-4-2-4-4-4-4,420.82452,9.130373
10,18,4-4-2-0-0-0-0-4-4-0-0-3-4-4-4-4,424.37238,12.713339
10,19,4-4-4-0-0-0-0-4-4-0-3-0-4-4-4-4,423.61087,11.996365
10,20,4-0-4-0-0-0-0-4-4-3-4-0-4-4-4-4,422.37186,10.832392
10,21,2-4-4-0-0-0-0-4-4-0-0-3-4-4-4-4,422.2832,10.761983
10,22,0-4-0-0-0-0-0-4-4-2-3-2-4-4-4-4,421.7486,10.243592
10,23,4-4-0-0-0-4-0-4-4-0-0-3-4-4-4-4,423.38043,11.876212
10,24,4-4-4-0-0-0-0-4-4-2-4-0-0-4-4-4,422.8716,11.46135
10,25,4-0-4-0-0-0-0-4-4-4-0-3-4-4-4-4,423.9012,12.583284
10,26,4-0-4-0-0-0-0-4-4-4-0-4-4-4-4-4,424.73694,13.483393
10,27,3-4-4-0-0-0-0-4-4-0-0-2-4-4-4-4,423.1104,11.896697
10,28,4-4-4-0-0-0-0-4-4-0-0-2-4-4-3-4,423.97778,12.769148
10,29,4-0-4-0-0-0-0-4-4-4-4-0-3-4-4-4,422.17993,10.976043
10,30,4-4-4-4-0-2-0-4-4-0-0-0-0-4-4-4,423.38416,12.199106
10,31,4-4-4-0-0-0-0-4-4-0-2-0-4-4-4-4,423.38416,12.199106
10,32,4-3-4-3-4-0-0-4-4-0-0-0-0-4-4-4,423.41623,12.2623415
10,33,4-4-4-0-0-0-0-4-4-0-0-3-4-3-4-4,424.13614,13.050606
10,34,4-0-0-0-0-0-0-3-4-3-4-3-4-4-4-4,422.0787,11.029588
10,35,3-4-4-0-0-0-0-4-4-0-0-3-2-4-4-4,420.8645,9.883903
10,36,4-4-4-3-0-2-0-4-4-0-0-0-0-4-4-4,422.21457,11.247673
10,37,4-4-4-0-0-4-0-4-4-0-0-3-0-4-4-4,421.18243,10.292865
10,38,4-4-4-2-0-0-0-4-4-0-4-0-0-4-4-4,421.37268,10.531897
10,39,4-4-4-0-0-4-0-4-4-0-0-0-2-4-4-4,421.37268,10.531897
10,40,4-4-0-0-0-0-0-4-4-3-0-4-4-4-4-4,425.19727,14.392769
10,41,4-4-4-4-0-0-0-4-4-0-0-4-0-4-4-4,424.82632,14.021833
10,42,0-0-4-0-0-0-0-4-4-4-2-4-4-3-4-4,421.52484,10.747517
10,43,4-4-4-0-0-0-0-4-4-3-0-0-4-4-4-4,424.18942,13.437412
10,44,4-4-4-0-0-0-0-3-4-0-0-2-2-4-4-4,423.0188,12.300417
10,45,4-4-2-0-0-0-0-4-4-0-0-2-4-4-4-4,423.87268,13.158579
10,46,2-0-4-0-0-0-0-4-4-4-0-4-4-4-4-4,422.28558,11.678488
10,47,4-4-0-0-0-0-0-4-4-0-3-3-4-4-4-4,423.21893,12.613104
10,48,4-4-4-0-4-0-0-4-4-0-4-0-0-4-4-4,421.59427,11.037093
10,49,4-4-0-0-0-0-0-4-4-0-4-4-4-4-4-4,424.22516,13.68743
10,50,4-4-4-0-0-3-0-4-4-0-0-0-2-4-4-4,421.11584,10.582796
10,51,2-0-0-0-0-0-0-4-4-4-4-4-4-4-3-4,420.94193,10.426109
10,52,2-4-4-0-0-0-0-3-4-0-0-3-4-4-4-4,421.19135,10.690512
10,53,4-4-4-0-0-0-0-4-4-4-0-0-4-4-4-4,424.84238,14.362242
10,54,4-4-0-0-0-0-0-4-4-4-0-3-4-4-4-4,424.92056,14.469809
10,55,4-0-0-0-0-0-0-4-2-4-4-3-4-4-4-4,422.67242,12.366778
10,56,4-4-4-1-4-0-0-4-4-0-0-0-0-4-4-4,422.74945,12.4500675
10,57,4-4-0-0-0-3-0-4-4-0-0-3-3-4-4-4,421.21198,10.914883
10,58,4-4-4-0-0-0-0-3-4-0-4-0-3-4-4-4,421.0185,10.723846
10,59,4-4-4-0-0-3-0-4-4-0-0-4-0-4-4-4,421.3507,11.069727
10,60,4-4-4-0-0-2-0-4-4-0-0-0-3-4-4-4,421.41626,11.144515
10,61,4-0-4-0-0-0-0-4-4-4-0-3-3-4-4-4,421.90445,11.6428
10,62,4-4-4-0-0-0-0-0-4-3-0-3-4-4-4-4,424.14667,13.8853035
10,63,4-4-4-0-0-0-0-3-4-0-3-0-4-4-4-4,422.01306,11.761012
10,64,0-4-4-0-0-0-0-4-4-3-0-4-4-4-4-4,421.60333,11.384245
10,65,2-4-4-0-0-0-0-4-4-0-0-3-2-4-4-4,419.34225,9.165143
10,66,4-0-4-0-0-0-0-3-4-4-0-3-4-4-4-4,422.74033,12.5728
10,67,0-4-4-0-0-0-0-4-4-4-0-4-4-4-4-4,422.47327,12.335197
10,68,4-4-4-0-0-0-0-4-4-4-0-3-0-4-4-4,422.84525,12.744548
10,69,4-4-4-0-0-0-0-4-4-3-0-0-2-4-4-4,422.27957,12.196484
10,70,4-0-4-0-0-0-0-0-4-4-4-4-4-4-4-4,423.5885,13.52399
10,71,4-4-4-2-0-0-0-4-4-0-0-0-4-4-4-4,422.96185,12.910858
10,72,4-4-4-0-0-0-0-4-4-4-0-0-3-4-4-4,423.43646,13.457666
10,73,4-4-4-0-0-0-0-4-4-4-0-4-0-4-4-4,423.35236,13.442908
10,74,2-0-4-0-0-0-0-4-4-4-3-0-4-4-4-4,419.74484,9.854024
10,75,4-3-4-0-0-0-0-4-4-0-2-0-4-4-4-4,420.96503,11.075192
10,76,4-4-0-0-0-2-0-4-4-0-0-4-3-4-4-4,421.76764,11.886637
10,77,4-4-0-0-0-0-0-4-4-0-4-2-4-4-4-4,423.0501,13.169256
10,78,4-4-4-4-3-0-0-4-4-0-4-0-0-4-0-4,419.89478,10.015366
10,79,4-2-4-0-0-0-0-4-4-3-4-0-0-4-4-4,420.69745,10.837396
10,80,4-4-4-2-0-4-0-3-4-0-0-0-0-4-4-4,420.48932,10.64788
10,81,0-4-4-0-0-0-0-4-4-4-3-0-4-4-4-4,420.20502,10.371452
10,82,4-4-4-0-0-0-0-4-3-0-3-0-3-4-4-4,420.76306,10.930028
10,83,0-4-0-0-0-0-0-4-4-3-2-4-4-2-4-4,420.00974,10.201464
10,84,4-0-4-0-0-0-0-4-4-4-0-3-2-4-4-4,421.044,11.238499
10,85,4-4-4-0-3-0-0-4-4-0-0-2-0-4-4-4,422.00125,12.236349
10,86,4-4-4-0-0-0-0-4-4-2-0-3-0-4-4-4,421.83893,12.075238
10,87,4-4-4-0-0-0-0-4-4-2-0-0-3-4-4-4,422.46503,12.702179
10,88,4-4-4-0-0-0-0-4-4-4-0-0-2-4-4-4,422.8399,13.080105
10,89,4-4-4-4-0-0-0-4-4-0-0-0-4-4-4-4,423.8774,14.120654
10,90,4-0-4-0-0-4-0-4-4-0-0-4-4-4-4-4,420.6486,10.911413
10,91,4-0-4-0-0-0-0-4-4-3-0-4-2-4-4-4,420.93304,11.201613
10,92,4-0-4-0-0-0-0-4-4-4-0-4-2-4-4-4,421.7982,12.08572
10,93,3-4-0-0-0-2-0-4-4-0-0-3-4-4-4-4,420.1649,10.520952
10,94,4-3-4-0-0-4-0-4-4-0-0-0-4-4-4-4,420.18634,10.555594
10,95,0-4-0-0-0-0-0-3-3-3-4-3-2-4-4-4,417.3715,7.7514167
10,96,4-4-4-2-0-1-0-4-4-0-0-0-0-4-4-4,420.85727,11.25128
10,97,4-0-4-0-0-0-0-4-4-0-4-4-4-4-4-4,421.51633,11.922187
10,98,4-3-4-0-0-0-0-4-4-4-0-0-4-4-4-4,422.7,13.10758
10,99,4-4-4-3-0-0-0-4-4-3-0-0-0-4-4-4,422.0131,12.447494
10,100,0-3-4-0-0-0-0-4-4-4-3-0-4-4-4-4,419.22043,9.673364
11,1,4-4-4-0-0-0-0-4-4-4-4-0-4-4-4-4,430.88715,14.131692
11,2,4-4-4-0-0-0-0-4-4-3-0-3-4-4-4-4,430.27988,13.966397
11,3,4-4-4-0-0-0-0-4-4-4-4-0-3-4-4-4,429.4871,13.174466
11,4,4-4-4-0-0-0-0-4-4-3-0-4-4-4-4-4,431.03653,14.766744
11,5,4-4-4-0-0-0-0-4-4-4-3-0-4-4-4-4,430.1592,14.018246
11,6,4-4-4-4-3-0-4-4-4-0-0-0-0-4-4-4,431.01053,14.87442
11,7,4-4-4-4-4-0-4-4-4-0-0-0-0-4-4-4,431.77084,15.647699
11,8,4-4-4-4-4-4-4-4-4-0-0-0-0-4-0-4,429.70187,13.613172
11,9,4-4-4-4-3-0-0-4-4-0-4-0-0-4-4-4,428.2591,12.20328
11,10,4-4-4-0-0-4-0-4-4-0-0-3-4-4-4-4,428.2591,12.20328
11,11,4-4-4-0-0-4-0-4-4-0-0-4-4-4-4-4,428.9037,13.023027
11,12,4-4-4-0-0-0-0-4-4-2-4-0-4-4-4-4,429.02426,13.204903
11,13,4-4-4-4-0-4-2-4-4-0-0-0-0-4-4-4,429.02426,13.204903
11,14,4-4-4-0-0-0-0-4-4-4-3-0-3-4-4-4,428.7765,13.075455
11,15,4-4-4-4-3-0-2-4-4-0-0-0-0-4-4-4,429.7968,14.1061
11,16,4-4-4-0-0-0-0-4-4-2-0-4-4-4-4-4,430.55505,14.907471
11,17,4-4-4-4-3-0-0-4-4-0-0-3-0-4-4-4,429.49582,13.8868685
11,18,4-4-4-0-0-0-0-3-4-3-4-0-4-4-4-4,428.26324,12.766194
11,19,4-4-4-3-0-4-2-4-4-0-0-0-0-4-4-4,427.62497,12.248035
11,20,4-4-4-0-0-0-0-4-4-4-2-0-4-4-4-4,429.64502,14.271403
11,21,4-4-4-4-4-0-0-4-4-0-2-0-0-4-4-4,428.60666,13.252835
11,22,4-4-4-4-4-0-0-4-4-0-0-3-0-4-4-4,430.15057,14.824367
11,23,4-3-4-4-0-4-4-4-4-0-0-0-0-4-4-4,428.2859,13.044605
11,24,4-4-4-4-2-0-0-4-4-0-4-0-0-4-4-4,427.84534,12.628722
11,25,4-4-4-0-0-4-0-4-4-0-0-2-4-4-4-4,427.84534,12.628722
11,26,4-0-4-0-0-0-0-4-4-4-2-3-4-4-4-4,427.92618,12.762478
11,27,4-4-4-0-0-0-0-4-4-3-0-3-2-4-4-4,427.64813,12.507995
11,28,4-4-4-0-0-4-0-4-4-0-0-4-3-4-4-4,427.0963,11.98782
11,29,4-4-4-0-0-0-0-4-4-0-4-3-4-4-4-4,428.0457,12.991985
11,30,4-4-4-4-4-0-4-4-4-0-0-0-0-4-3-4,429.53232,14.49595
11,31,4-4-4-0-0-3-0-4-4-0-0-2-4-4-4-4,427.66568,12.66948
11,32,4-4-4-0-0-0-0-3-4-4-0-4-4-4-4-4,430.6114,15.636401
11,33,4-4-4-3-3-0-2-4-4-0-0-0-0-4-4-4,427.99017,13.099464
11,34,4-4-4-0-0-0-0-4-4-4-4-0-3-4-3-4,426.9616,12.09106
11,35,4-4-4-0-0-0-0-4-4-2-0-2-4-4-4-4,429.32895,14.532801
11,36,4-4-4-2-3-0-0-4-4-0-3-0-0-4-4-4,425.6006,10.809456
11,37,4-4-4-2-0-0-0-4-4-4-4-0-0-4-4-4,427.30328,12.590974
11,38,4-4-4-0-0-0-0-4-4-4-4-0-2-4-3-4,426.40964,11.701498
11,39,4-3-4-0-0-0-0-3-4-4-4-0-4-4-4-4,427.34067,12.679218
11,40,4-4-4-0-0-3-0-4-3-0-0-4-4-4-4-4,427.23535,12.581181
11,41,4-4-4-4-4-0-0-4-4-0-0-4-0-4-4-4,430.51987,15.889181
11,42,4-4-4-0-0-0-0-4-4-0-2-3-4-4-4-4,427.73413,13.1284275
11,43,4-4-4-0-0-0-0-4-4-0-4-4-4-4-4-4,428.58884,13.994244
11,44,4-4-4-3-0-0-0-4-4-0-0-3-4-4-4-4,428.54852,13.984275
11,45,4-4-4-4-4-3-0-4-4-0-0-0-0-4-4-4,428.41547,13.876334
11,46,4-4-4-4-4-0-0-4-4-0-0-0-2-4-4-4,429.0229,14.485842
11,47,4-4-4-0-2-0-0-4-4-0-0-4-4-4-4-4,429.94012,15.403835
11,48,4-4-4-4-4-0-0-4-4-4-4-0-0-0-4-4,429.38028,14.933049
11,49,4-4-4-0-0-4-0-3-4-0-0-4-4-4-4-4,427.7241,13.283526
11,50,4-4-0-0-0-0-0-4-4-4-4-3-2-4-4-4,427.50983,13.082285
11,51,4-4-4-0-3-4-4-4-4-0-0-0-0-4-4-4,427.31552,12.891326
11,52,4-4-4-0-3-0-0-4-4-3-4-0-0-4-4-4,425.81543,11.434374
11,53,4-4-4-0-0-1-0-4-4-0-0-4-4-4-4-4,428.0386,13.7561865
11,54,4-4-4-2-4-0-0-4-4-0-2-0-0-4-4-4,426.05487,11.775226
11,55,4-4-4-2-0-0-0-4-4-0-0-3-2-4-4-4,426.48083,12.221295
11,56,4-4-4-4-3-0-0-4-4-3-0-0-0-4-4-4,428.2732,14.014988
11,57,4-2-4-0-0-0-0-4-4-3-4-0-4-4-4-4,426.74548,12.495557
11,58,4-4-4-4-2-4-0-4-4-0-0-0-0-4-4-4,427.71307,13.47969
11,59,4-4-4-4-0-0-0-4-4-0-0-3-4-4-4-4,429.15277,14.938479
11,60,4-4-4-0-0-0-0-4-4-4-4-0-2-3-4-4,426.76288,12.578278
11,61,4-4-3-0-0-0-0-4-4-3-4-0-2-4-4-4,425.6475,11.509292
11,62,4-4-4-0-4-0-0-4-4-0-0-3-2-4-4-4,427.39334,13.274879
11,63,4-4-0-0-0-0-0-4-4-4-4-2-3-4-4-4,427.98413,13.986626
11,64,4-4-4-2-0-0-0-4-4-0-0-4-2-4-4-4,427.04883,13.059397
11,65,4-4-3-4-4-0-4-4-4-0-0-0-0-4-4-4,429.377,15.395376
11,66,4-4-4-3-4-0-0-4-4-0-0-4-0-4-4-4,428.6972,14.720145
11,67,4-4-4-0-0-0-3-4-4-0-0-4-4-4-4-4,428.92184,14.954971
11,68,4-4-4-4-0-0-0-4-4-0-0-4-4-4-4-4,429.86472,15.912954
11,69,4-4-4-4-4-0-0-4-4-0-0-0-4-4-4-4,429.86472,15.912954
11,70,4-4-4-0-3-0-0-4-4-0-4-0-3-4-4-4,425.13165,11.194683
11,71,4-3-4-0-3-0-0-4-4-0-0-4-4-4-4-4,427.73758,13.815143
11,72,4-3-4-4-3-0-0-4-4-0-2-0-0-4-4-4,425.39777,11.487934
11,73,4-4-4-0-3-0-0-4-4-0-3-0-4-4-4-4,426.18475,12.276493
11,74,4-4-4-4-3-0-0-4-4-2-0-0-0-4-4-4,428.05246,14.160827
11,75,4-4-4-0-0-0-0-4-4-3-4-4-0-4-4-4,426.6196,12.759333
11,76,4-4-4-0-0-0-0-4-4-0-4-3-2-4-4-4,425.4422,11.598202
11,77,4-3-4-0-0-0-0-4-4-4-4-0-4-3-4-4,426.5595,12.741674
11,78,4-3-4-0-0-0-0-4-4-0-3-3-4-4-4-4,425.57776,11.76805
11,79,4-4-4-2-0-0-0-4-4-0-0-2-4-4-4-4,427.83536,14.046032
11,80,4-4-4-0-0-3-2-4-4-0-0-0-4-4-4-4,426.61926,12.852847
11,81,4-4-4-0-2-0-0-4-4-3-4-0-0-4-4-4,425.60632,11.874297
11,82,0-4-4-0-0-0-0-4-3-4-2-3-4-4-4-4,424.97028,11.240086
11,83,4-4-4-4-4-0-0-4-3-0-0-4-0-4-4-4,429.4508,15.724958
11,84,4-4-4-0-0-2-3-4-4-0-0-0-2-4-4-4,425.43988,11.714773
11,85,4-4-4-3-3-0-1-4-4-0-0-0-0-4-4-4,426.0681,12.344129
11,86,4-4-4-4-0-0-0-4-4-0-0-4-3-4-4-4,428.6271,14.915243
11,87,4-4-4-0-3-0-0-4-4-0-3-0-3-4-4-4,424.937,11.231728
11,88,4-4-4-0-0-0-0-4-4-4-3-4-0-4-4-4,427.15723,13.476334
11,89,3-4-4-0-0-0-0-4-0-4-4-3-4-4-4-4,426.43088,12.78599
11,90,4-4-4-3-4-3-0-4-4-0-0-0-0-4-4-4,426.50064,12.894891
11,91,4-4-4-1-0-3-4-4-4-0-0-0-0-4-4-4,426.0622,12.464204
11,92,4-4-4-0-0-3-4-4-4-0-0-3-0-4-4-4,426.096,12.504644
11,93,4-4-3-4-4-0-0-4-4-0-4-0-0-4-4-4,426.39694,12.816407
11,94,4-4-4-4-4-0-0-4-4-3-2-0-0-0-4-4,427.59293,14.014055
11,95,4-4-4-0-0-0-0-4-4-1-4-0-4-4-4-4,425.62613,12.097918
11,96,4-4-4-3-3-0-0-4-4-3-0-0-0-4-4-4,426.54572,13.059808
11,97,4-4-4-0-4-0-0-4-4-0-4-0-3-4-4-4,425.51984,12.047379
11,98,4-4-4-0-2-0-0-4-4-0-4-0-4-4-4-4,426.20596,12.738802
11,99,4-4-4-1-0-0-0-4-4-4-4-0-0-4-4-4,425.9271,12.496024
11,100,4-3-4-0-0-0-0-4-4-4-4-3-0-4-4-4,425.30585,11.882524
12,1,4-4-4-4-3-4-4-4-4-0-0-0-0-4-4-4,435.6934,14.92301
12,2,4-4-4-4-3-3-4-4-4-0-0-0-0-4-4-4,435.12012,14.7760105
12,3,4-4-4-4-3-3-3-4-4-0-0-0-0-4-4-4,433.9937,13.8099985
12,4,4-4-4-4-2-4-4-4-4-0-0-0-0-4-4-4,435.32004,15.374327
12,5,4-4-4-4-4-3-3-4-4-0-0-0-0-4-4-4,434.59933,14.721362
12,6,4-4-4-4-3-4-4-4-3-0-0-0-0-4-4-4,434.52277,14.690046
12,7,4-4-4-4-3-3-4-4-3-0-0-0-0-4-4-4,433.9407,14.552957
12,8,4-4-4-0-0-4-3-4-4-0-0-3-4-4-4-4,432.61523,13.272741
12,9,4-4-4-0-0-0-0-4-4-2-4-4-4-4-4-4,434.2855,15.010572
12,10,4-4-4-4-3-3-4-3-4-0-0-0-0-4-4-4,433.83054,14.56991
12,11,4-4-4-2-3-3-4-4-4-0-0-0-0-4-4-4,432.39703,13.319746
12,12,4-4-4-0-0-0-0-4-4-4-3-3-2-4-4-4,432.39703,13.319746
12,13,4-4-4-4-4-3-2-4-4-0-0-0-0-4-4-4,433.8251,14.859604
12,14,4-4-4-3-4-3-3-4-4-0-0-0-0-4-4-4,432.60837,13.685119
12,15,4-4-4-3-3-2-4-4-4-0-0-0-0-4-4-4,432.8503,14.016997
12,16,4-4-4-3-2-4-3-4-4-0-0-0-0-4-4-4,432.2132,13.404226
12,17,4-4-4-4-2-4-3-4-3-0-0-0-0-4-4-4,432.8407,14.174884
12,18,4-4-4-3-3-0-0-4-4-3-4-0-0-4-4-4,430.96155,12.314868
12,19,4-4-4-4-3-0-3-4-4-0-4-0-0-4-4-4,431.50766,12.905334
12,20,4-4-4-0-0-4-0-4-4-3-0-3-4-4-4-4,431.50766,12.905334
12,21,4-4-4-0-0-0-0-4-4-3-4-4-4-4-3-4,432.5485,13.946895
12,22,4-4-4-4-3-3-4-2-4-0-0-0-0-4-4-4,433.33276,14.81351
12,23,4-4-4-0-0-0-0-4-4-3-4-2-2-4-4-4,431.38794,12.962752
12,24,4-4-4-4-3-3-4-4-4-0-0-0-0-2-4-4,432.57785,14.227643
12,25,4-4-4-0-0-2-3-4-4-0-0-3-4-4-4-4,431.81305,13.475267
12,26,4-4-4-0-0-4-4-4-4-0-0-2-4-4-4-4,433.08444,14.831647
12,27,4-4-4-4-4-0-0-4-4-0-0-3-2-4-4-4,433.5595,15.310394
12,28,4-4-4-3-3-0-0-4-4-3-3-0-0-4-4-4,430.47614,12.310283
12,29,4-4-4-2-4-0-0-4-4-0-0-3-4-4-4-4,433.5125,15.346889
12,30,4-4-4-4-3-0-0-4-4-0-0-4-2-4-4-4,433.5125,15.346889
12,31,4-4-4-4-4-0-0-4-4-0-0-4-4-4-4-4,435.99774,17.915943
12,32,4-4-4-4-3-0-4-4-4-0-3-0-0-4-4-4,431.9322,13.873551
12,33,4-4-4-4-4-3-3-2-4-0-0-0-0-4-4-4,432.69348,14.65308
12,34,4-4-4-0-0-3-0-4-4-4-0-4-4-4-4-4,432.66025,14.669822
12,35,4-4-4-3-3-3-4-4-4-0-0-0-0-3-4-4,431.48666,13.552003
12,36,4-4-4-0-0-4-0-4-4-2-0-4-4-4-4-4,431.77863,13.850068
12,37,4-4-4-4-0-4-3-4-4-0-0-2-0-4-4-4,431.8648,13.956193
12,38,4-3-4-4-3-3-4-4-4-0-0-0-0-4-3-4,430.50043,12.599439
12,39,4-4-4-3-2-0-0-4-4-3-4-0-0-4-4-4,430.61682,12.748353
12,40,4-4-4-2-0-4-4-4-4-0-0-3-0-4-4-4,430.8927,13.099316
12,41,4-4-4-4-3-3-3-4-4-0-4-0-0-0-4-4,430.3773,12.587873
12,42,4-4-4-4-4-0-0-4-4-0-0-4-2-4-4-4,434.12692,16.365545
12,43,4-4-4-0-3-0-0-4-4-2-4-0-4-4-4-4,431.33557,13.585333
12,44,4-4-4-4-3-0-4-4-4-0-2-0-0-4-4-4,431.78998,14.070606
12,45,4-4-4-3-3-0-3-4-4-0-4-0-0-4-4-4,429.58856,11.874894
12,46,4-4-4-4-3-0-0-4-4-0-4-0-2-4-4-4,430.31573,12.618391
12,47,4-4-4-3-2-4-3-3-4-0-0-0-0-4-4-4,430.90836,13.235735
12,48,4-4-4-3-4-0-0-4-4-0-0-4-3-4-4-4,433.30887,15.723712
12,49,4-4-4-3-2-3-2-4-4-0-0-0-0-4-4-4,430.95587,13.400456
12,50,4-4-4-4-0-4-3-4-4-0-2-0-0-4-4-4,430.0769,12.577293
12,51,4-4-4-3-0-4-4-4-4-0-0-0-2-4-4-4,430.88434,13.428774
12,52,4-4-4-0-4-0-0-4-4-4-4-0-3-4-4-4,431.85757,14.420026
12,53,4-4-4-4-3-0-3-4-4-0-4-0-0-4-3-4,429.14304,11.717643
12,54,4-4-4-4-3-0-4-4-4-0-0-0-3-4-4-4,432.9812,15.598174
12,55,4-4-4-4-3-4-3-4-3-0-0-0-0-4-2-4,430.49863,13.1412325
12,56,4-4-4-4-4-0-0-4-3-4-4-0-0-4-4-4,432.8941,15.547377
12,57,4-4-4-4-4-0-0-4-4-0-0-2-2-4-4-4,433.18768,15.859612
12,58,4-4-4-4-3-0-3-4-4-3-0-0-0-4-4-4,432.04077,14.740382
12,59,4-4-4-2-2-0-0-4-4-0-0-3-2-4-4-4,430.6376,13.342623
12,60,4-3-4-3-3-4-4-4-3-0-0-0-0-4-4-4,429.9635,12.699361
12,61,4-4-4-3-3-0-2-4-4-0-4-0-0-4-4-4,429.2168,12.018942
12,62,4-4-4-0-0-0-3-4-4-4-0-3-4-4-4-4,432.8601,15.675202
12,63,3-4-4-0-0-4-3-4-4-0-0-3-4-4-4-4,428.72247,11.5543
12,64,4-4-4-4-3-0-0-4-4-0-4-0-4-4-4-4,431.2745,14.1066
12,65,4-4-4-0-0-3-3-4-4-0-0-4-4-4-3-4,430.3463,13.2068615
12,66,4-4-4-4-0-0-0-4-4-4-4-0-4-4-4-4,432.78217,15.649948
12,67,4-4-4-0-2-0-0-4-4-4-4-0-2-4-4-4,430.69647,13.570939
12,68,4-4-4-4-0-4-3-4-4-0-0-0-4-4-4-4,431.68848,14.59043
12,69,4-4-4-4-0-0-0-4-4-3-4-0-4-4-4-4,431.68848,14.59043
12,70,4-4-4-4-3-0-3-4-4-0-0-4-0-4-4-4,432.97665,15.893192
12,71,4-4-4-1-3-4-4-4-4-0-0-0-0-4-4-4,430.27026,13.1949005
12,72,4-4-4-2-4-0-0-4-4-3-2-0-0-4-4-4,429.97845,12.908372
12,73,4-4-4-4-3-0-0-4-4-0-0-3-1-4-4-4,431.15228,14.101963
12,74,4-4-4-4-3-0-4-4-4-0-0-0-4-4-4-4,433.63116,16.586708
12,75,4-4-4-2-0-0-0-4-4-4-3-0-4-4-4-4,431.32773,14.294036
12,76,4-4-4-3-0-4-3-4-4-0-0-0-4-4-4-4,430.64398,13.61945
12,77,4-4-4-0-0-2-0-4-4-3-0-4-3-4-4-4,429.88934,12.864965
12,78,4-4-4-4-3-4-4-0-4-0-0-3-0-4-4-4,432.4293,15.411453
12,79,4-4-4-4-3-4-4-4-4-0-0-0-3-4-0-4,430.44937,13.434685
12,80,4-4-4-4-0-4-0-4-4-0-0-4-4-4-4-4,432.00336,15.024593
12,81,4-4-4-4-3-0-3-4-4-0-0-0-1-4-4-4,431.0999,14.12403
12,82,4-4-4-0-4-0-0-4-4-3-0-4-4-4-4-4,433.7305,16.782162
12,83,4-4-4-0-3-0-4-4-4-0-0-3-4-4-4-4,432.37277,15.427856
12,84,4-4-4-2-4-0-0-4-4-0-4-0-2-4-4-4,428.94922,12.004826
12,85,4-4-4-4-0-4-0-4-4-0-0-3-3-4-4-4,430.04425,13.101659
12,86,4-4-4-3-3-0-4-4-4-0-0-3-0-4-4-4,431.54953,14.610579
12,87,4-4-4-4-3-0-4-4-4-0-0-4-0-4-4-4,433.7722,16.834457
12,88,4-4-4-4-0-4-3-4-4-1-0-0-0-4-4-4,430.0042,13.078562
12,89,4-4-4-0-0-0-0-4-4-3-3-1-4-4-4-4,430.7364,13.818987
12,90,4-4-4-4-2-3-3-4-4-0-4-0-0-0-4-4,429.92926,13.022389
12,91,4-4-4-4-3-3-0-4-4-0-0-3-0-4-4-4,430.36172,13.473713
12,92,4-4-4-0-3-0-0-4-4-0-3-3-4-4-4-4,430.36172,13.473713
12,93,4-4-4-3-0-4-4-4-3-0-0-3-0-4-4-4,429.97375,13.086028
12,94,4-4-4-4-0-4-0-4-4-0-0-3-2-4-4-4,429.55508,12.670183
12,95,4-4-4-4-4-0-3-4-4-0-1-0-0-4-4-4,431.29233,14.412911
