Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,target
0,0,3,0,0,0,0,0,2,1,3,0,1,0,3,0,-0.0011038178502206137
3,0,4,0,0,0,0,4,0,0,3,2,0,0,0,4,1.7018218297631396
0,0,0,0,4,0,0,2,2,0,1,0,4,0,2,0,0.9940708788979739
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,-0.35097617704487966
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.7322670769376701
0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,-0.8745837809654873
0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,3,0.25829811436733024
0,0,0,0,4,0,0,0,0,1,0,0,1,4,3,0,-0.36298552575865334
0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,-0.4950883616101862
3,1,2,0,0,0,0,0,3,0,0,0,0,3,0,2,0.5209025395752184
2,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,-0.37179238148208976
0,0,0,0,0,4,1,3,2,0,1,0,2,0,0,0,0.9972733718883157
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,-1.084347071832766
0,0,0,4,0,0,2,3,0,0,3,2,0,4,0,0,0.2639024771004249
0,2,0,0,0,0,0,0,3,0,0,0,0,4,0,0,-0.6351974299375667
0,4,1,0,0,4,0,0,0,0,0,1,0,0,0,4,0.44724520079739877
0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,-1.04351528620593
0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,-0.5191070590377336
0,0,0,0,1,0,3,0,4,0,0,0,2,0,0,0,-0.40541855788066233
4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0.641796649960562
0,0,0,2,0,0,0,0,0,0,0,2,0,2,4,0,-0.24849640135399328
0,0,0,2,0,0,3,2,1,0,0,4,0,2,0,0,0.1694289338853907
0,1,0,1,2,0,0,0,0,0,0,0,0,0,3,2,0.03572485153868919
0,1,0,0,0,0,2,1,0,0,0,2,0,0,2,0,-0.4486522132502511
4,1,0,0,1,0,0,0,3,0,0,0,0,0,3,3,1.6265632444901468
0,0,0,0,0,1,0,3,4,0,2,0,0,1,0,1,0.8483574478374988
4,0,0,0,4,4,0,0,3,3,0,0,0,0,1,0,1.3751675447484482
2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-0.4246335158227038
4,0,0,0,0,4,3,4,0,2,0,0,0,0,0,0,1.7810835312740585
1,0,0,4,0,0,0,0,3,3,0,2,0,0,4,0,0.5761455436585854
2,2,4,0,0,0,0,0,0,0,0,0,4,0,4,4,3.177370475062353
0,0,1,4,0,0,3,2,0,0,0,0,0,0,0,1,-0.47587340366814473
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-1.1459950618968164
3,4,0,4,0,0,0,0,1,0,0,0,0,4,0,0,1.7586660803416798
1,0,0,4,1,0,2,0,0,0,0,3,0,0,0,1,0.7314664536900812
0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,-0.8065308049207623
0,4,0,2,0,0,4,0,1,4,0,0,0,2,0,0,0.5969617480957999
0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,-0.9642535846950111
0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,-0.971459193923279
0,0,0,0,1,0,4,1,1,0,0,2,0,0,2,0,-0.32775810286491214
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.4862599421204548
0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,3,0.16062207816195426
3,4,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0.5721424274206638
0,0,0,1,0,3,0,2,0,0,4,0,3,0,0,0,0.07575601391794076
0,0,0,0,4,2,0,0,0,0,4,0,0,0,0,0,-0.345371814311785
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,-0.5463282494556271
0,3,0,0,1,0,0,0,0,4,0,2,0,0,0,1,-0.15082036514862185
0,0,0,2,0,0,0,0,0,0,4,1,0,4,0,0,-0.7600946565608317
0,3,0,0,0,4,0,1,1,0,4,0,0,0,4,0,0.6938371610535872
2,2,0,0,4,0,3,0,0,0,0,0,1,0,1,0,0.8843854939788243
0,0,0,0,0,0,2,4,0,0,2,0,2,0,0,0,-0.10758670977902851
0,0,1,0,0,0,0,4,0,0,0,0,3,2,0,0,-0.6199855882334513
2,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0.21266258925498402
0,0,0,1,2,4,1,0,0,0,0,3,0,0,0,3,0.5929586318578739
0,0,4,4,0,0,0,0,4,0,0,0,0,3,0,0,-0.21727209469817815
0,0,0,4,0,0,0,0,0,0,1,4,0,0,1,0,-0.5719481933783476
0,0,0,3,0,0,0,3,0,4,4,0,0,0,0,0,1.0180895763255258
1,2,2,0,0,0,0,3,0,0,4,0,0,0,0,0,-0.09157424482732879
2,0,1,1,0,0,0,0,0,0,1,0,1,3,0,0,-0.759294033313243
0,2,0,2,0,0,0,4,0,0,0,0,0,2,0,0,-0.4974902313529391
0,0,0,0,0,0,0,0,0,0,3,3,1,2,0,0,-0.18684841128994734
0,4,1,0,4,0,0,3,1,0,0,0,0,0,0,0,0.3535722808299488
0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,-0.8625744322517136
1,0,0,3,1,1,0,1,0,4,0,0,0,0,0,0,-0.09157424482732879
0,0,0,0,1,1,2,0,0,0,3,0,0,0,0,0,-0.47747465016331336
0,0,3,0,3,0,0,0,0,0,0,0,0,2,0,2,-0.07796364961838198
4,0,0,0,0,0,0,4,0,0,0,2,0,0,3,2,1.3519494705684805
0,0,0,4,0,3,0,0,0,0,1,0,2,0,3,4,1.1341799472253544
0,0,0,1,3,4,0,0,2,0,4,0,0,1,0,0,0.16142270140954312
2,0,0,3,0,0,0,0,0,4,0,1,2,1,0,0,0.26950683983351964
4,4,0,0,0,0,0,0,4,0,3,0,0,0,2,0,1.4784479436869187
0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,-0.8929981156599445
0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,-0.8081320514159309
0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,-0.7809108609980419
0,4,2,0,0,0,0,0,2,1,3,0,0,2,0,0,-0.0219200222874307
3,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0.6538059986743355
0,0,0,0,0,0,1,3,0,0,2,1,4,0,0,0,-0.09477673781767056
0,0,0,0,0,4,0,0,4,0,3,0,0,2,0,0,-0.07396053338045591
0,0,3,0,0,0,0,1,4,0,1,0,0,0,0,0,-0.21567084820300955
1,0,0,0,0,2,0,0,2,0,2,0,0,1,0,4,0.5569305857165484
0,0,0,0,3,4,0,0,0,3,0,2,0,0,1,0,0.00690241462563152
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30133753569460736
3,0,0,0,1,1,0,2,0,2,0,1,0,0,0,0,0.051737316490393453
0,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,-0.44304785051715645
0,2,0,0,1,0,0,0,0,0,0,0,3,2,0,3,0.1902451383226008
0,0,3,3,0,0,1,3,0,0,0,3,2,0,0,0,0.026917995815257303
3,0,0,2,4,0,0,1,2,0,0,0,0,0,0,0,1.1261737147495023
0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0.00209867514012115
0,1,4,0,0,1,0,0,0,4,0,2,0,0,0,0,-0.32295436337940175
4,4,2,0,0,0,0,2,1,0,0,1,0,0,0,0,-1.0170947190356252
0,0,0,0,0,0,0,1,0,1,4,0,0,2,2,0,0.2598993608624989
4,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0.31354111845069726
0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,-1.1499981781347424
0,0,0,4,0,2,0,0,1,0,0,3,0,0,0,0,-0.24929702460158215
3,2,0,1,0,0,3,0,0,0,0,0,3,0,0,0,0.946834107290459
0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,-0.6472067786513404
2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-0.4062191811282467
0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,-1.0162940957880409
2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,-0.2941319264663395
0,1,0,1,2,0,1,0,0,0,0,0,0,4,0,1,-0.4974902313529391
0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,3,0.17183080362814815
0,0,1,0,2,0,0,0,0,3,0,0,0,0,1,0,-0.8513657067855243
0,0,1,2,0,0,0,2,2,3,0,0,0,0,3,0,0.5120956838517865
0,0,0,0,0,3,2,0,0,0,4,0,0,0,0,0,-0.0587486916763405
0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,-0.49028462212467583
1,0,0,0,0,0,0,0,1,2,0,0,3,1,3,0,-0.3325618423504225
0,0,0,0,1,0,0,1,0,1,0,3,0,1,2,0,-0.40782042762341525
0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,-0.5519326121887218
0,1,4,4,0,0,0,0,2,1,0,1,0,0,0,0,-0.5479294959507958
4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,1.131778077482597
0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,-1.172415629067121
0,0,3,1,3,1,0,0,0,1,4,0,0,0,0,0,0.10537907407858728
0,0,0,0,0,4,3,2,0,0,2,0,0,3,0,0,0.7090490027577026
1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,-13.622107129014358
0,0,0,0,3,0,3,0,0,2,0,4,0,3,2,0,0.7402733094135177
0,2,0,0,0,0,3,2,0,0,0,1,0,0,0,0,-0.4974902313529391
1,0,1,4,0,4,0,0,3,0,0,0,0,0,0,0,0.0973728416027397
2,0,1,0,0,0,0,2,0,0,0,0,1,3,0,1,-0.1604278441196426
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1.3557583527640948
1,0,4,0,0,1,0,0,0,0,0,0,4,3,3,0,-0.051543082448077225
0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,-0.8281476326055567
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,-0.625589950966546
0,0,1,2,0,1,4,0,4,3,0,0,0,0,0,0,0.5961611248482112
0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,-1.0347084304824936
0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,-0.22047458768851994
0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,-0.7472846845994693
0,0,0,0,0,4,0,0,4,0,0,2,0,3,3,0,0.3735878620195746
1,3,0,0,0,0,3,0,2,0,2,4,0,0,0,0,0.509693814109029
0,0,0,0,4,0,0,0,0,0,0,2,0,0,3,0,-0.345371814311785
0,0,0,0,0,0,0,3,0,2,0,0,0,2,0,0,-0.6047737465293359
0,0,0,2,3,0,2,0,0,0,0,1,2,0,0,0,0.3743884852671589
0,0,0,0,0,0,0,1,0,0,0,1,2,1,3,0,-0.16523158360515294
0,0,3,1,0,0,1,2,4,0,0,0,1,0,0,0,0.18944451507501647
3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-0.3846023534434523
0,0,0,3,0,3,1,3,0,0,0,3,0,2,0,0,0.25589624462457283
0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,-1.1812224847905575
0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,2,-2.679989204269734
0,0,1,0,0,0,0,0,4,0,2,0,0,0,0,0,-0.6456055321561718
0,4,0,4,0,0,0,0,0,2,0,0,0,0,0,0,-0.30614127518011774
0,1,0,0,0,0,0,0,4,0,3,0,1,0,2,0,-0.09557736106525486
0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,3,0.30633550922243397
0,0,3,0,0,4,0,0,2,0,0,1,0,0,0,0,-0.5199076822853224
0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,-0.3918079626717155
0,0,0,0,0,0,0,1,1,1,2,0,0,0,3,0,0.09977471134549261
0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,-0.8257457628628038
2,1,0,0,0,0,0,0,0,0,0,3,0,3,4,0,-0.1772409323189266
2,2,0,0,3,4,0,0,0,0,3,0,1,0,0,0,0.9140085541394708
0,2,0,0,2,0,0,0,0,0,0,0,0,4,4,0,-0.3077425216752863
0,2,0,2,0,0,0,3,0,0,2,0,0,4,0,3,0.685830928577735
2,0,0,0,2,1,0,0,0,4,4,0,0,0,2,0,1.0861425523702506
0,0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,-0.5575369749218165
0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,-0.7616959030560004
0,1,1,0,0,0,4,0,0,0,1,0,4,3,0,0,-0.5839575420921213
0,0,3,0,0,0,0,2,0,0,3,3,0,0,0,0,-0.4198297763371935
0,0,0,0,3,0,0,0,0,4,2,0,0,0,3,4,2.1109403092790915
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,-0.3077425216752863
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1.009889109807362
1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,-1.2572816933111346
1,0,0,0,0,2,4,1,0,0,0,0,0,2,0,4,1.2518715646203515
2,4,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0.32635109041205973
0,0,2,0,3,0,0,1,0,1,0,0,0,0,2,3,0.520101916327634
0,0,3,0,0,0,4,1,0,1,0,2,0,0,0,2,0.2406844029204574
0,3,0,0,1,0,0,1,0,4,0,0,0,0,0,0,-0.5783531793590265
3,0,0,0,4,2,0,4,0,0,0,0,3,0,0,2,1.2326566066783147
0,3,0,3,0,0,0,1,0,0,1,0,0,0,0,0,-0.6191849649858624
0,1,0,0,0,0,0,0,0,0,1,4,0,0,4,0,-0.7320728428953539
0,0,0,0,0,0,3,2,0,4,1,4,0,1,0,0,0.7250614677094023
0,0,0,0,1,0,0,0,0,4,3,0,0,1,4,0,0.8331456061333833
0,0,0,0,1,4,4,2,0,0,0,4,0,0,0,0,0.2855193047852193
0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.018695965530794
3,1,1,0,2,0,2,0,0,1,0,0,0,0,0,0,0.4680614052346088
0,3,0,0,0,1,0,0,4,0,1,0,0,4,0,2,0.4768682609580453
0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,-0.6968454200016126
1,0,4,1,0,0,0,0,0,2,3,0,0,0,0,4,1.0973512778364445
0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,-0.9114124503544017
4,0,0,0,3,0,1,0,0,4,0,2,4,0,0,0,2.056497928443309
0,0,0,0,2,0,1,0,1,0,0,0,0,3,0,0,-0.7841133539883791
1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-1.0795433323472554
1,0,4,0,0,0,1,4,0,0,0,0,0,1,1,0,-0.5967675140534837
0,0,0,0,0,0,0,1,1,4,0,0,3,0,0,4,0.8043231692203211
4,0,0,0,0,4,0,2,0,0,0,0,4,0,4,0,0.9812609069366114
0,0,4,3,0,1,0,0,2,3,0,0,4,0,0,0,0.17423267337090106
0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1.1796212382953843
3,1,0,2,0,0,3,0,2,0,0,0,2,0,0,0,0.8411518386092309
0,3,0,0,1,2,0,1,0,0,0,3,0,0,2,0,-0.21567084820300955
